optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0010,"Stack both +/- reduced blocks into single (2b,n,K) CQR + (2b,K,K) megakernel eigh launches (2b CTAs fill 148 SMs better; ~9% on block eigh). A@U per b-block (no af repeat). shape11 115.1->109.5ms (parent 207.7, -47%); geomean 32998->32809us; shape5 noise-checked (188ms); 39/39 valid; check pass.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43,c6306c8f,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43:5,1,1.4576,1.0058,kept,2.04
opt_0011,"t1 COMBINE: applied brief-44 net diff (f8e44f9d1..d6ce9b524, +128/-25) onto PARENT A base 586352251 via git apply --recount -> PURE UNION (combined vs ancestor = +275/-25 = A+B; disjoint functions, no manual merge needed). custom_kernel dispatch: low-rank route now carries dom_gram_mode=_lr_dom_gram_mode_for(n,k_lr) (B; shapes 8/10/6/4/12) AND A's _CLUST_FULL block routes dense n=512 flat-spectrum to _eigh_clust_full (shape 11); B modifies the low-rank RETURN which sits BEFORE A's added block so NO collision. Shape3 (dense512 cond2 k=352) stays FP32 (_lr_dom_gram_mode_for: 352<384). _gram_3xtf32_sym FP32-accurate 2-bmm preserved; _MIXED_PEEL_DOM_GRAM_MODE=3xtf32. geomean 32875.308us vs PARENT A 33175.072 (-0.9%) -- ADDITIVE. 39/39 pass. 'stream' ABSENT. shape11 profile: mega_eigh_clust_split_k 81.5%.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,f27dfd8c,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:1,1,1.4547,1.0091,kept,2.04
opt_0012,"t5 FINAL clean additive combine (branch HEAD): removed the dead TRSM-as-GEMM machinery, restored the t1 union. brief-42 dense-cluster (A) + brief-44 low-rank 3xTF32 dominant-Gram (B), pure union of disjoint functions/shapes. Re-measured geomean 32892us (==t1 32875 within noise), 39/39 pass, 'stream' absent. Both wins SIMULTANEOUSLY present vs PARENT A (direct-measured 33218): shape11 lapdense_even 130103 (A cluster, mega_eigh_clust_split_k 81.5% in t1 profile) + shapes 4/6/8/10/12 at B's 3xTF32 values (4:-2.9%, 6:-4.8%, 8:-2.0%, 10:-2.2%, 12:-1.4%); shape3 protected FP32 (flat). ADDITIVE, not interacting: A's shape11 win and B's shapes-4/6/8/10/12 wins are both fully present at once. New global best below PARENT A 33175. shape10 final profile: mega_eigh_clust_split_k 59.1% + batch_trsm_left_kernel 5.4% + residual sytrd4_gpu fallback ~8ms => the trsm and the remaining cuSOLVER fallback are still open levers for future briefs (but the explicit-inverse trsm-as-GEMM refuted here).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,b73639ea,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:4,1,1.4540,1.0006,kept,2.04
opt_0013,"t4 EXTEND (regresses): restrict pass-2 3xTF32 trsm to n>=1024 only (shapes 4/10/12); FP32 on all n=512 (mixed peel reverted to fp32, _lr_dom_trsm_mode_for returns fp32 for n<1024). Restoring FP32 on n=512 recovered shape6 (126014~t1) and shape8 (91444~t1). geomean 32912 vs t1 32875 (+0.1%, still regression). The n>=1024 trsm 3xTF32 itself slightly regresses: shape4 +0.8%, shape10 +1.1%, shape12 +0.2% -- Ozaki split overhead on the B*n*k RHS + the added k*k FP32 inverse solve >= the pass-2 trsm saving even at n=1024. 39/39 pass. CONCLUSION across t2/t3/t4: the explicit-inverse TRSM-as-GEMM does NOT beat the clean combine on any subset tested (whole-solve, pass-2-only, n>=1024-only). t1 (32875, additive combine) is the brief's deliverable. Openings not yet tried: (a) a fused custom trsm-as-GEMM kernel avoiding the separate batch_trsm_left inverse solve; (b) BF16x9/bf16x3 emulated-FP32 trsm; (c) larger-k routing so the RHS dominates the fixed inverse cost.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,7d8e492b,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:3,1,1.4531,1.0077,kept,2.04
opt_0014,"t8 Lever-2 FUSED blocked trsm-as-GEMM (p=2, n>=1024) -> REGRESSES. NOT the t2-t4 explicit-inverse form: solve L@X^T=Q^T by 2-panel forward substitution (small FP32 diagonal-panel solves + 3xTF32 coupling GEMM, no full inverse). _cqr2_trsm blk3xtf32 branch, _lr_dom_trsm_mode_for n>=1024-only. geomean 32971 vs t7 32773 (+0.6%). n=1024 worse: shape4 +3.3%, shape12 +3.0%, shape10 +1.9%. 39/39 pass (diagonal solves FP32 -> NO fallback, unlike t2). The 2 smaller trsms + 3-bmm coupling + Bt copy/alloc exceed the saving; native batch_trsm_left_kernel already well-tuned.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,05ff8c12,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:9,1,1.4505,0.9940,kept,2.04
opt_0015,"Fuse NS via baddbmm (1.5X-0.5 X@X2 one kernel, kills ~17ms elementwise); unmaterialized projectors P+/- @ M via baddbmm; final-NS + orth-gate Gram moved FP32-SIMT->3xTF32; eigen gate reuses solver A@Q (order-gathered, no extra GEMM). shape11 124.4->115.1ms (parent 207.7, -45%); geomean 33070->32998us; shapes 3/8 within noise; 39/39 valid; check pass.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43,da0c2f08,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43:4,1,1.4493,1.0022,kept,2.04
opt_0016,"Threaded block-eigh bisIters/bt_prec knobs (default-preserving, shapes 3/8 untouched). MEASURED levers #1/#3 DON'T help: block eigh timing FLAT in bisIters (wall is stage-1 tridiag+back-transform, not bisection); bisIters=16 regressed pipeline to 115ms (gate fallback); TF32 back-transform regressed to 119ms (gate fallback). Kept 45/fp32. shape11 109.9ms (==baseline); geomean 33001us (noise); 39/39 valid; check pass. Wall confirmed = stage-1 tridiag (lever #2, kernel change).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43,d5f370d1,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43:11,1,1.4492,0.9928,kept,2.04
opt_0017,"Cache Omega probe blocks (fixed generator, by (b,n,K,dev)) to stop re-drawing 0.8GB randoms/call; NS sign iters 24->20 (eig ~3.6e-3). shape11 159.8->124.4ms (vs parent 207.7ms, -40%); geomean 33715->33070us; shapes 3/8 unchanged; 39/39 valid; check pass.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43,7c66d294,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43:3,1,1.4461,1.0195,kept,2.04
opt_0018,"t9 Lever-2 blocked trsm p=4 -> worse than p=2. _CQR2_TRSM_BLOCKS=4. geomean 33079 vs p=2 32971 vs t7 32773. More panels = more small trsm dispatches + more coupling GEMMs, monotonically worse (shape4 49692->50136, shape10 104212->105277, shape12 34201->34575). 39/39 pass. CONCLUSION: fused blocked trsm-as-GEMM refuted at every block count; with t2-t4 explicit-inverse refutation, the CQR2 trsm does NOT yield to any torch-level reformulation -- native cuBLAS batch_trsm_left is efficient; only a hand-written fused CUDA kernel could crack it.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,ec9641d7,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:10,1,1.4457,0.9967,kept,2.04
opt_0019,"t9: JOINT C x NT x bisIters sweep. GRID -- (C,NT)@bis30: (3,512)=130011[best] (3,256)=131947 (4,256)=132031 (4,512)=165455. bisIters@(3,512): CLIFF at 20 (165639us x2, gate-fallback from under-converged eigenvalues), 22/25/30/35/45=129001/129311/130011/130784/132149. Optimum (C=3,NT=512,bis=25): shape11 130011->~129360us, geomean 33175->~33138us (clean; 33683 was contention). Isolated _CLUST_FULL_NT from shared _MEGA_CLUST_NT (shapes 4/10 untouched). 39/39 validated. Marginal gain (~0.5ms shape11) -- the 105ms kernel is the wall; NT=512/C=3 confirmed jointly optimal.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,85cd02ea,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:11,1,1.4432,1.0022,kept,2.04
opt_0020,"t2 EXTEND (regresses): route the dominant power-step CQR2 back-solve Q=Q@L^-T through TRSM-as-GEMM (k*k FP32 inverse + 3xTF32 TC-GEMM on the B*n*k RHS) via _cqr2_trsm + _lr_dom_trsm_mode_for (mirrors gram router) + _MIXED_PEEL_DOM_TRSM_MODE=3xtf32, threaded per-pass through _lr_cholesky_qr2/_lowrank_eigh/_eigh_lowrank_safe/mixed-peel. geomean 33165 vs t1 32875 (+0.9% REGRESSION). Low-rank shapes worse: shape6 +5.3% (126528->133243), shape8 +4.2% (91432->95274), shape4 +2.0%, shape10 +1.9%; shape11/shape3 unchanged. shape8 nsys DIAGNOSIS: cuSOLVER fallback kernels PRESENT (sytrd4_gpu 3.8ms + potrf_syrk/potrfBatch_trsm/potrf_cta_lower) => the explicit L^-T inverse of the ill-conditioned Cholesky factor tips rankdef matrices over the orth gate (fallback double-solve); AND the added k*k FP32 inverse solve (batch_trsm_left_kernel 11.7ms/12.7%) is itself not free at B=640. 39/39 pass (gate protects). Next: pass-2-only 3xTF32 trsm (CQR2 self-corrects conditioning after pass1).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,c5b01759,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:2,1,1.4420,0.9913,kept,2.04
opt_0021,"t11: removed refuted mixed flat-cluster peel (t10, +31ms). Clean best = joint-sweep (C=3,NT=512,bis=25): geomean 33169us, shape6 132779 (restored), shape11 129262. 39/39 validated.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,5a4f3d0e,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:13,1,1.4418,1.0186,kept,2.04
opt_0022,"t5: bisIters=30 (from 45) for full-n=512 path -> shape11 130007us, geomean 33175us (-3.4% vs parent 34343). 39/39 validated. Profile (C=3,bis30): cluster kernel mega_eigh_clust_split_k=105.2ms (81.5% of shape11, down from 122ms at C=2); back-transform GEMMs+gate ~20ms fixed tail. Kernel still dominated by SERIAL per-column tridiag (512 cols, global v/p round-trip+cluster.sync each) = the deep bottleneck. Open: panel/blocked tridiag inside cluster kernel (major CUDA rewrite, shared with k=608/768 paths). Swept bisIters 45/30/22: 30 is the safe knee.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,58635225,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:5,1,1.4416,1.0062,kept,2.04
opt_0023,"t7: 3xTF32 orth gate for full-n=512 NEUTRAL (shape11 129268, geomean 33187 vs t5 33175 - within noise). Orth GEMM is a small slice of the ~20ms tail; 3xTF32 3-GEMM overhead ~cancels FP32 saving at n=512 b640. check pass. Reverting to simpler FP32 orth for final state.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,474516a2,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:7,1,1.4410,1.0097,kept,2.04
opt_0024,"t8 FINAL: revert orth gate to FP32 (t7 3xTF32 neutral). FINAL config: full-rank dense n=512 flat-spectrum (PR>=200, non-2-level) -> C-CTA cluster split kernel at C=3, bisIters=30, fp32 back-transform+orth. geomean 33210us (-3.3% vs parent 34343), shape11 (lapack_dense_even_spectrum) 208ms->130011us (-37%). 39/39 validated. shapes 3(81285)/8(93226)/9(47377) + all others byte-stable vs parent. Profile: cluster kernel 105.5ms=81.5% of shape11 (serial per-column tridiag), ~20ms fixed back-transform+gate tail.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,518b55c1,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:8,1,1.4400,0.9993,kept,2.04
opt_0025,"t13 FINAL: reverted to full orth gate (t12 strided unsafe on repeated eigenvalues). Clean best = joint-sweep (C=3, NT=512, bisIters=25, fp32 bt+orth). geomean 33233us (noise-equal to 33169 best), shape11 129434, shape6 132616, shape9 47878, shape3 81155. 39/39 validated. All 3 coordinator directions explored: (1) joint sweep -> bis 45->25 knee (small win, ~130->129.4us shape11); (2) mixed flat-cluster peel REFUTED (+31ms, mixed has no flat-gapless class); (3) cheaper orth gate REFUTED (unsafe on degenerate spectra).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,3fdcf5be,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:15,1,1.4390,0.9981,kept,2.04
opt_0026,"t3 (logged after t4): C=3 full-n=512 cluster path is the BEST cluster size. shape11 (lapdense_even) 147531(C=2)->132149us(C=3); geomean 33705->33382us (-2.8% vs parent 34343). commit 2f4dc465. All fits: tri(512)/3=43776<116000 cap. C=3 splits per-column symv 3 ways, nets faster at b640 despite extra waves. (t4 C=4 regressed to 167573; C=3 confirmed optimal.)",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,2f4dc465,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:4,1,1.4326,1.0158,kept,2.04
opt_0027,t6: tf32x3 back-transform for full-n=512 REGRESSES (shape11 155523us vs fp32 130007; geomean 33510 vs 33175). Ozaki 3-GEMM+bit-split overhead on B*512*512 tensors exceeds tensor-core gain at b640; FP32-SIMT back-transform is only ~5ms of shape11. fp32 confirmed optimal for full-n back-transform. Reverting to fp32.,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,436900e1,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:6,1,1.4272,0.9900,kept,2.04
opt_0028,"t2: WIN. Exclude 2-level (A^2~I, _twolevel_mask frac<0.5) batches from the full-n=512 cluster probe -> shape9 (clustered) restored to two-level path (47268us, was 285164 in t1). shape11 (lapdense_even) held at 147531us (-29% vs parent ~208ms). geomean 34343->33705us (-1.9%, above 1% noise). 39/39 validated. All other shapes byte-stable vs parent (shape3 81077, shape8 93205, shape9 47268, shape10 104864). The full-n cluster kernel is 122ms (83.9%) of shape11 - dominated by serial per-column tridiag with a global v/p round-trip per 512 columns; open direction = panel tridiag.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,9b54ac47,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:2,1,1.4189,1.1478,kept,2.04
opt_0029,"Reduce sign Newton-Schulz iters 30->24 (membership rank-select tolerates a fuzzy sign; shape-11 eig ~3.5e-3, ~3.5x under gate). shape11 170.5->159.8ms; geomean 33891->33715us; 39/39 valid; check pass.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43,936c1620,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43:2,1,1.4185,1.0052,kept,2.04
opt_0030,"t10: flat-cluster peel on mixed512 REGRESSES shape6 132537->163862us (+31ms), geomean 33786. mixed512 PR probe: [0,30)=39 rowscale [37,48)=90 psd [48,62)=278 dense-decaying [62,100)=75 rankdef [100,150)=37 [200,300)=83 [400,600)=38 clustered. reference _MIXED_PROFILES has NO lapack_dense_even_spectrum -> the high-PR [200,300) are repeated/nearrank, NOT flat-gapless -> cluster fixed-cost loses to cuSOLVER on them. Direction-2 (route mixed dense to cluster) = measured NEGATIVE. Disabling next.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,9449e0e1,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:12,1,1.4155,0.9808,kept,2.04
opt_0031,"sign-function spectral D&C for n=512 dense-even (shape 11). Scaled NS sign(A) -> +/- projectors -> oversized fixed-K=300 invariant-subspace bases (batched CholeskyQR) -> two reduced K=300 blocks on the fused megakernel -> membership rank-select of the n true eigenpairs -> 1 FP32 NS orthonormalization. Per-matrix residual-gated + cuSOLVER fallback. shape11 207.7->170.5ms (-18%); shapes 3/8 unchanged; 39/39 valid; check pass. nsys: 2x mega_eigh_med_split_k (block eigh) 29%, NS-sign tf32 gemm 11%, CQR trsm 6.5%, FP32 orth-gate/final-NS simt_sgemm ~9%.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43,23fb18c8,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-43:1,1,1.4111,1.0133,kept,2.04
opt_0032,"t4: C=4 full-n=512 REGRESSES (shape11 167573us vs C=3 132149us; geomean 33910 vs 33382). Cluster-size sweep verdict: C=3 optimal for full-n=512 b640 (C=2 147531, C=3 132149, C=4 167573). Extra CTA waves+cluster.sync at C=4 dominate the finer symv split. Reverting to C=3 next.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42,f35db37b,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-42:3,1,1.4103,0.9939,kept,2.04
opt_0033,"t8: add scoped 3xTF32 Vd lift on top of t7 (dominant Gram + Vd lift both 3xTF32, same n/k scoping, FP32 on shape3). geomean 34079/33954 (3 runs, one had a shape10 noise spike to 198335). Statistically indistinguishable from t7 (Gram-only 34054/34322). Vd lift is a small one-shot GEMM -> 3xTF32 adds no measurable win (confirms t4 + brief-16 t9). shape8 91377 (a 94548 read was noise); shape10 high run-to-run variance (cluster kernel 57.8% of shape). t7 remains cleaner equivalent (Vd lift FP32). 39/39 PASS, stream-clean.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44,b867cfb5,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44:8,1,1.4085,1.0030,kept,2.04
opt_0034,"t11: comment-only cleanup (live code byte-identical to t10), final clean HEAD. geomean 34015/33975 (2 runs) = unchanged. Per-shape stable: shape3 81030 (fp32 preserved), s4 48974, s6 126094, s8 91381, s10 102709, s12 33516. Profile brief-44-trial-11-shape10: mega_eigh_clust_split_k 59.2% (cluster inner solve, brief-35 territory, caps the win) + batch_trsm 5.4%; the dominant-Gram simt_sgemm 128x128x16_NTN (transpose Gram) is GONE from the top vs parent (moved to 3xTF32 tensor cores), only the _nnn A@Qd matvecs remain FP32. 39/39 PASS, stream-clean, diff = submission.py only (+122/-25). Profile: brief-44-trial-11-shape10-d6ce9b524f7cf2b1a6d60088a61965347433dbdf.nsys-rep",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44,d6ce9b52,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44:11,1,1.4076,1.0011,kept,2.04
opt_0035,"t10: symmetric-aware 3xTF32 Gram (_gram_3xtf32_sym, 2 bmms vs 3). Exploits that the Gram's two Ozaki cross terms are transposes: G=Qh^T Qh + C + C^T, C=Qh^T Ql. Same ~6e-6 accuracy, 33% fewer bmm flops. Wired into dominant CQR2 Gram 3xTF32 branch. 3 clean runs: 34045/33991/34012 (median 34012, mean 34016) = identical to t9 within noise (Gram is a small fraction; trsm+inner solve dominate). Strictly-cleaner formulation, 0 fallback change (shape3 preserved 81083). 39/39 PASS, stream-clean.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44,df225d06,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44:10,1,1.4061,1.0003,kept,2.04
opt_0036,"t9: CLEAN best -- revert t8's neutral Vd-lift 3xTF32, keep t7's scoped 3xTF32 dominant CQR2 Gram (Vd lift FP32). FIVE clean runs: 34045/34052/34081/33838/34023 (median 34045, mean 34008) vs parent 34318 = stable ~0.8% win. Per-shape: shape3 preserved 81032 (fp32, 0 fallback), s4 50416->49058 (-2.7%), s6 132638->126175 (-4.9%), s8 93153->91321 (-2.0%), s10 104900->102704 (-2.1%), s12 34012->33527 (-1.4%). Every low-rank routed shape + mixed peel improves; zero-margin dense512 whole-batch (shape3) protected on FP32. 39/39 PASS, stream-clean.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44,e9fc5cf7,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44:9,1,1.4056,0.9980,kept,2.04
