timestamp,agent_id,brief_id,iteration,qr_v2,status,commit,description
2026-06-24T05:43:33.536153,2,4,3,30869301.140,succeeded,d0b9200294caa28d95e4e3fe0d9112f42a01f558,Swept asymmetric medium routes with n=176 using 8 chunks and n=352 using 6 chunks. Validation passed; n=352 improved versus 5/10 chunks but full geomean 30869301 ns still regressed versus 8/8.
2026-06-24T05:43:33.615643,2,4,4,30260422.373,succeeded,578c42350b2d4d8d5721707c62fed80613512f2a,"Restored best observed guarded medium routes: batch=40,n=176 and n=352 both use 8 stream chunks, preserving existing large-shape routes; using measured geomean 30260422 ns."
2026-06-24T06:05:30.546478,2,4,N/A,N/A,brief_stop,N/A,"Targeted batch=40,n=176 and n=352 medium gaps with guarded stream-chunked torch.geqrf while preserving existing n=512, n=1024, n=2048, and n=4096 routes. Best kept result uses 8 chunks for both medium shapes: n=176 improved to 2.28 ms, n=352 to 6.14 ms, full geomean 30.26 ms. Sweeps at 10 chunks, 5 chunks, and asymmetric 8/6 all validated but regressed. Full nsys repeatedly failed due re-parent handling, so a focused n=176/n=352 nsys profile was generated for final commit 578c4235."
2026-06-24T06:07:19.097522,2,5,N/A,N/A,brief_start,N/A,"Preserve exact n==32 warp CUDA and coordinate-descent tune only guarded stream chunk counts for n176/n352={7,8,9}, n512={24,28,32,36}, n1024={10,12,14}, n2048={6,8,10}, and n4096={1,2}; benchmark all active shapes after accepted changes and keep only a non-regressing total-metric combination."
2026-06-24T06:12:09.498444,2,5,0,29033782.428,succeeded,20182985ad902b2674b13360a7dd2f48f5974002,"Coordinate-descent changed only batch=640,n=512 chunk count from 32 to 28, preserving n32 CUDA and all other stream routes. Validation passed; 512 cells improved near 180 ms and full geomean 29033782 ns."
2026-06-24T06:15:53.262145,2,5,1,31305962.475,succeeded,6c2954262bf2171e36c6c825a9db1b68bac3d77f,"Tried allowed n512 chunk count 24 after the 28-chunk win. Validation passed but 512 cells regressed around 280 ms and full geomean 31305962 ns, so 28 chunks remains preferred."
2026-06-24T06:22:13.880950,2,5,2,27534320.049,succeeded,dacb2d600a7229be9db96f8c5b4a68002b814971,"Coordinate-descent kept n512=28 and changed only batch=60,n=1024 chunk count from 12 to 10. Validation passed; 1024 cells around 52.2 ms and full geomean 27534320 ns, improving the accepted combination."
2026-06-24T06:23:47.940564,2,5,3,29024792.933,succeeded,328a45a8ecb93cbfd3959aa2d91779a73143e9d1,"Tried allowed n1024 chunk count 14 on top of n512=28. Validation passed but 1024 cells regressed around 64.7 ms and full geomean 29024793 ns, so n1024=10 remains preferred."
2026-06-24T06:31:22.293981,2,5,4,28653892.314,succeeded,9d1cc7c64059fea8c22a964264d1c1ed27baa7e9,"Tried allowed n2048 chunk count 6 on top of n512=28,n1024=10. Validation passed but 2048 regressed to 23.5 ms and full geomean 28653892 ns, so n2048=8 remains preferred."
2026-06-24T06:38:17.827600,2,5,5,28955691.815,succeeded,a37d479f087e4e31bbc1cd3b5c3c25695cd6ad23,"Tried allowed n4096 chunk count 1 on top of accepted n512=28,n1024=10,n2048=8. Validation passed but n4096 regressed near 50.6 ms and full geomean 28955692 ns, so n4096=2 remains preferred."
2026-06-24T06:38:31.741401,2,5,6,27534320.049,succeeded,8e97700c2afdacc09842d753cfe22c14364c559f,"Restored the best observed coordinate-descent combination after the n4096=1 regression: n512=28, n1024=10, n2048=8, n4096=2, and medium n176/n352=8, preserving exact n32 CUDA; using measured geomean 27534320 ns."
2026-06-24T06:45:32.082242,2,5,N/A,N/A,brief_stop,N/A,"Completed micro coordinate-descent brief 5 over guarded stream chunk counts while preserving exact n==32 warp CUDA. Kept n512=28 and n1024=10 as non-regressing wins, restored n2048=8 and n4096=2 after allowed alternatives regressed, and retained medium n176/n352=8. Final kept commit 8e97700c has measured geomean 27534320 ns; focused nsys profile generated for tuned shapes."
2026-06-24T06:47:15.867023,2,6,N/A,N/A,brief_start,N/A,"Coordinate-descent tuned shape chunks around the out= assembly leader, preserving n32 CUDA and stream torch.geqrf out= slice assembly; test one-axis-at-a-time n176/n352={7,8,9}, n512={26,28,30}, n1024={9,10,11}, n2048={7,8,9}, n4096={2,3,4}, benchmark all active shapes, and keep only total-metric non-regressions."
2026-06-24T06:49:18.920910,2,6,0,28288476.150,succeeded,b100e4b947ecc2323f801e573ef671c9c4a25d08,"One-axis sweep set n176/n352 chunks from 8/8 to 7/7 around the out= assembly leader, preserving n32 CUDA and large-shape chunk counts. Validation and all-active benchmark passed; full geomean 28288476.150 ns."
2026-06-24T06:51:34.165420,2,6,1,27663243.777,succeeded,8c41b576390afd6b997ffba7e7ad76be94343c31,"One-axis sweep set n176/n352 chunks from 8/8 to 9/9 around the out= assembly leader, preserving n32 CUDA and large-shape chunk counts. Validation and all-active benchmark passed; full geomean 27663243.777 ns."
2026-06-24T06:59:31.568114,2,6,2,30243811.636,succeeded,57171cdfaf6587da7af2fd891205ac2e2b6a4e25,"One-axis sweep set n512 chunks from 28 to 26 around the out= assembly leader, restoring medium chunks to 8/8 and preserving n32 CUDA plus other tuned counts. Validation and all-active benchmark passed; full geomean 30243811.636 ns."
2026-06-24T07:12:09.381127,2,6,3,27286304.465,succeeded,c3178606482fdf17110d7e9424f7e57ce20cd0ff,"One-axis sweep set n512 chunks from 28 to 30 around the out= assembly leader, restoring medium chunks to 8/8 and preserving n32 CUDA plus other tuned counts. Validation and all-active benchmark passed; full geomean 27286304.465 ns."
2026-06-24T07:19:49.747386,2,6,4,26572760.489,succeeded,64cf2b26d2f4d0b639de58d52a042204e4de05f4,"One-axis sweep set n1024 chunks from 10 to 9 on top of accepted n512=30, preserving n32 CUDA, out= slice assembly, medium 8/8, n2048=8, and n4096=2. Validation and all-active benchmark passed; full geomean 26572760.489 ns."
2026-06-24T07:28:28.705986,2,6,5,27340995.264,succeeded,faceb5b8b598a5801480d35c057b17268d46051a,"One-axis sweep set n1024 chunks from accepted 9 to 11 on top of accepted n512=30, preserving n32 CUDA, out= slice assembly, medium 8/8, n2048=8, and n4096=2. Validation and all-active benchmark passed; full geomean 27340995.264 ns."
2026-06-24T07:31:45.782218,2,6,6,27674585.002,succeeded,d46ee4e5e4d708b5afe5fb096eff9b8bf62b840d,"One-axis sweep set n2048 chunks from 8 to 7 on top of accepted n512=30,n1024=9, preserving n32 CUDA, out= slice assembly, medium 8/8, and n4096=2. Validation and all-active benchmark passed; full geomean 27674585.002 ns."
2026-06-24T07:40:03.933374,2,6,7,26575823.835,succeeded,be92688cf136a6ae91e913a58bbcb8f02f5d14b8,"One-axis sweep set n2048 chunks from 8 to 9 on top of accepted n512=30,n1024=9, preserving n32 CUDA, out= slice assembly, medium 8/8, and n4096=2. Validation and all-active benchmark passed; full geomean 26575823.835 ns."
2026-06-24T07:44:13.532167,2,6,8,26575298.363,succeeded,19569ac8cbc03375340878fdc0740e1922790e30,"One-axis sweep set n4096 chunks from 2 to 3 on top of accepted n512=30,n1024=9,n2048=8, preserving n32 CUDA, out= slice assembly, and medium 8/8. Validation and all-active benchmark passed; full geomean 26575298.363 ns."
2026-06-24T07:47:51.684393,2,6,9,26590975.038,succeeded,dc3994fa64b4374cd84ce8a0babcf45d56fd378a,"One-axis sweep set n4096 chunks from 2 to 4 on top of accepted n512=30,n1024=9,n2048=8, preserving n32 CUDA, out= slice assembly, and medium 8/8. Validation and all-active benchmark passed; full geomean 26590975.038 ns."
2026-06-24T07:56:10.050617,2,6,10,26895886.348,succeeded,09aaa213b63d786c73371596f736c05f77395b6d,"One-axis sweep set n176 chunks from 8 to 7 on top of accepted n512=30,n1024=9,n2048=8,n4096=2, preserving n32 CUDA, out= slice assembly, and n352=8. Validation and all-active benchmark passed; full geomean 26895886.348 ns."
2026-06-24T08:02:03.008301,2,6,11,26694462.506,succeeded,907fd5f5f5b00e27ceb9c51311622fa8fc593390,"One-axis sweep set n176 chunks from 8 to 9 on top of accepted n512=30,n1024=9,n2048=8,n4096=2, preserving n32 CUDA, out= slice assembly, and n352=8. Validation and all-active benchmark passed; full geomean 26694462.506 ns."
2026-06-24T08:11:49.445415,2,6,12,26968315.107,succeeded,201b8d7c1b810494db749261fa733f1f89946b70,"One-axis sweep set n352 chunks from 8 to 7 on top of accepted n512=30,n1024=9,n2048=8,n4096=2, preserving n32 CUDA, out= slice assembly, and n176=8. Validation and all-active benchmark passed; full geomean 26968315.107 ns."
2026-06-24T08:16:34.436716,2,6,13,26708544.109,succeeded,a640b8f9686c9e983e7c5f3f24f08372c6e6d68a,"One-axis sweep set n352 chunks from 8 to 9 on top of accepted n512=30,n1024=9,n2048=8,n4096=2, preserving n32 CUDA, out= slice assembly, and n176=8. Validation and all-active benchmark passed; full geomean 26708544.109 ns."
2026-06-24T08:18:36.211711,2,6,14,26621412.695,succeeded,3a5d71420ef0cb35656bc87a3cad91d76105be1f,"Restored the best observed one-axis coordinate-descent combination after n352=9 regression: n176=8,n352=8,n512=30,n1024=9,n2048=8,n4096=2, preserving n32 CUDA and out= slice assembly. Validation and all-active benchmark passed; full geomean 26621412.695 ns."
