timestamp,brief_id,parent_commits,brief_kind,description
2026-07-03T23:37:26.002098,10,3ab757e1a7e29566427bebd45a196d06e0f2be93,macro,"Replace the combined solver’s 4.415 ms n=352 serial-column global tridiagonal reducer with a B200 cooperative multi-CTA or thread-block-cluster design, using packed lower-triangle storage or a true band bulge chase to parallelize reflector updates and fuse the final reduction into the eigensolver while retaining both size guards and selective fallback."
2026-07-04T00:21:53.823716,11,3ab757e1a7e29566427bebd45a196d06e0f2be93,macro,"Add a size-specialized n=512 solver for the five batch-640 benchmark terms: use persistent B200 scheduling with blocked tensor-core dense-to-band Householder updates, a parallel band bulge chase or tridiagonal solve, fused eigenvector backtransforms, and the existing exact per-matrix certificate plus selective Xsyev fallback while preserving the accepted n=176 and n=352 paths."
2026-07-04T01:30:21.752867,12,3ab757e1a7e29566427bebd45a196d06e0f2be93;cf2442f01c49af3315d5d16f9ae527d85454a6ee,combine,"Combine the remotely accepted guarded n=176/n=352 solver with the 64.628 us device-resident n=32 kernel: reconcile shared extension helpers and dispatch, preserve both larger custom-size certificates and selective fallback, add n=32 spectral stress coverage with residual certification or targeted fallback, and profile the integrated three-size path."
2026-07-04T01:34:02.283835,13,1a731f0c664b9dbf90295b44cebfc39c9b380849,micro,"Micro-tune the guarded n=352 eigensolve/backtransform now tied with the 3.589 ms reducer: separate Sturm eigenvalue localization from inverse iteration and reflector application so each phase uses its own eigenpairs-per-block and lane geometry, reduce shared factor traffic and synchronization, and retain the packed cooperative reducer, exact certificate, and selective fallback."
2026-07-04T02:38:42.536905,14,d39aecfcc4277e9709a7a5a6bb589eab5d2f4396,macro,"Build an all-device hybrid n=32 solver on the stress-clean three-size branch: run the fused Householder/tridiagonal kernel on ordinary spectra, classify unsafe degeneracy and scale cases in-CTA, and route only flagged matrices or eigenspaces through scale-normalized cyclic Jacobi refinement without host synchronization, preserving n=176/n=352 guards and selective certificates."
2026-07-04T03:26:35.829268,15,21277f4cc26f04a592c321cfa73ada9d2f05842a;d39aecfcc4277e9709a7a5a6bb589eab5d2f4396,combine,"Combine the stress-clean n=32 cyclic-Jacobi branch with the best n=512 packed-reducer and refinement solver: reconcile shared extension, dispatch, scratch, and certificate code; retain n=176/n=352 behavior, n=32 spectral stress coverage, and n=512 structure-gated selective repair; then profile all four custom sizes and tune integration overhead."
2026-07-04T04:06:55.816189,16,87839245982ccd2cfd724c0ea705ecc835873148;2c7cdb4ed4dd0c42fb01336cb7139235e7553f2a,combine,"Combine the profiled four-size solver with the simpler 66.752 us n=32 hybrid: transplant fused Householder plus device-side classification while retaining n=176/n=352/n=512 specializations, reconcile extension compilation and dispatch, run the union of n=32 stress families, and profile all custom sizes."
2026-07-04T04:07:00.432025,17,6893eb984848ac1f2d71c9736da4ebb5a7b3bfb3,macro,"Replace the four-size solver's 54.87 ms n=512 one-CTA packed Householder reducer with a cooperative two- or four-CTA B200 cluster reducer: partition column dot products and symmetric rank-2 updates through distributed shared memory and cluster barriers, fuse packing or unpacking, and retain the profiled solve, structure gate, certificate, and adaptive repair."
2026-07-04T04:52:28.355581,18,7b32ffc8eec39e3c062c0fd4615a38929ca812a8;c5ea5b655be1e902fa3efffb9aa14c0cccc03a17,combine,"Combine the robust fast-n=32 four-size solver with the n=352 column-packed paired-reflector phases: preserve the 29-family n=32 classifier and n=512 packed/refinement paths, reconcile cooperative reducer and extension symbols, retain n=176 exact behavior, then profile all custom sizes and stress n=352 spectra plus selective certificate fallback."
2026-07-04T05:02:18.190208,19,7b32ffc8eec39e3c062c0fd4615a38929ca812a8,macro,"Add a size-specialized n=1024 path for the batch-60 benchmark terms on the robust four-size solver: use a B200 multi-CTA two-stage dense-to-band Householder reduction, tensor-core compact-WY updates, parallel tridiagonal solve and reflector backtransform, plus a cheap structure gate, exact certificate, and selective Xsyev repair while preserving existing custom sizes."
2026-07-04T05:09:43.690494,20,7b32ffc8eec39e3c062c0fd4615a38929ca812a8;3a08968802e4f71bf741699b43b02366d4e81b69,combine,"Combine the robust fast-n=32 four-size solver with the selected n=512 eight-column 2x768 clustered reducer prefix: preserve the 29-family n=32 classifier, n=176/n=352 behavior, n=512 structure gate, certificate and adaptive repair, reconcile packed storage and launch dispatch, then profile every custom size and stress mixed n=512 routing."
2026-07-04T05:11:46.267505,21,f9d8319c41e08500a7870cf40a4ec4697352fd06;a64aa67bb59fe7d222d8b8ea3d3a268b24a2b324,combine,"Upgrade the integrated fast-n=32/n=352 four-size solver from paired to exact block-four reflector fusion: reconcile the four-CTA coupling and 32x16 backtransform with the cleaned cooperative reducer code, preserve 29-family n=32 and 33-family n=352 stress coverage plus n=512 repair paths, remove superseded symbols, and profile all custom sizes."
2026-07-04T05:21:42.078938,22,f9d8319c41e08500a7870cf40a4ec4697352fd06;bd4d5a6020f2b9cb27a5566f4ba0a370b99a3a35,combine,"Combine the validated fast-n=32/n=352 four-size stack with the selected n=512 eight-column 2x768 cluster prefix: preserve n=32 and n=352 stress suites, n=176 behavior, n=512 mixed-routing certificate and adaptive repair, reconcile reducer storage and launch attributes, remove duplicate paths, and profile all custom sizes."
2026-07-04T05:23:18.240931,23,ae23ca6805a80857cba9efd8ef391fd353579c86,macro,"Eliminate or fuse the profiled 1.249 ms n=352 panel-QR stage in the block-four four-size stack: form compact-WY T data during the two-CTA reduction, emit panel-ready column reflectors, and combine tensor-core panel application with reflector backtransform while retaining exact certificates, stress-tested selective repair, and all other size paths."
2026-07-04T05:38:57.455071,24,7ba452ccd8e6936605c3596675a2d67dda322d1e;ae23ca6805a80857cba9efd8ef391fd353579c86,combine,"Upgrade the fully integrated fast-n=32/n=352/clustered-n=512 candidate with the exact block-four n=352 reflector path: preserve every official and targeted stress suite, reconcile reducer and coupling symbols, retain n=512 launch attributes and mixed routing, remove superseded paired-reflector code, and profile all custom sizes."
2026-07-04T06:08:12.456388,25,aae20ca69a3d335a9395aa4dddfccf88ff3bced7,macro,"Replace the integrated solver's 52.2 ms n=512 one-CTA serial tail after the eight-column cluster prefix with a blocked tensor-core dense-to-band reduction and parallel bulge chase: reuse cluster-produced reflectors, form compact-WY panels in FP32, retain the 25-step solve, structure gate, exact certificate, adaptive repair, and all other size paths."
2026-07-04T06:31:14.904715,26,aae20ca69a3d335a9395aa4dddfccf88ff3bced7;81aa5a46ee3bc94989b81d54eb313bf7fa1dba4a,combine,"Combine the fully integrated fast-n=32/n=352/clustered-n=512 solver with the selected n=1024 clustered path: reconcile SM100 launch attributes, packed reflectors, high-precision cleanup and certificates, preserve all existing stress suites plus n=1024 structure routing, remove duplicate generic kernels, and profile all five custom sizes."
2026-07-04T06:48:13.671071,27,a60766fec360aa19b988df6ecbfd36c21501cda6,macro,"Replace the five-size solver's whole-batch n=1024 structure gate with device-side per-matrix classification and compaction: launch the clustered custom path on safe matrices, Xsyev on unsafe matrices with stream overlap where practical, scatter ordered outputs without host synchronization, and retain exact certification, cleanup, stress routing, and all smaller-size paths."
2026-07-04T06:54:12.885248,28,a60766fec360aa19b988df6ecbfd36c21501cda6;922544c1cfdbd618090e8ad6c9c5ad5291692ae6,combine,"Combine the five-size integrated solver with the selected direct strict-FP32 n=352 panel-major compact-WY path: preserve n=32/n=512/n=1024 routing and stress suites, reconcile generic reducer storage with three contiguous reflector panels and right-side solves, remove superseded panel-QR/block-four code, and profile all five custom sizes."
2026-07-04T07:10:42.214247,29,a742efa9fed63bac839b41f9c870c5486d9449b7,macro,"Replace the direct n=352 path's profiled 3.756 ms clustered column-wise reducer with blocked symmetric tridiagonalization: factor multi-column panels across four B200 CTAs, form compact-WY data in shared memory, apply tensor-core-friendly trailing updates, and emit the existing three panel-major reflector buffers while preserving strict-FP32 solves, certificates, stress routing, and all other sizes."
2026-07-04T07:30:32.521553,30,a742efa9fed63bac839b41f9c870c5486d9449b7,macro,"Make the accepted five-size n=1024 custom solve robust on mixed, near-rank, and geometric spectra without serial cuSOLVER repair: detect clustered tridiagonal eigenvalues on device, solve them as shared-memory block subspaces with inter-tile reorthogonalization and Rayleigh-Ritz refinement, retain the fast scalar path for separated eigenpairs, and preserve exact certificates, whole-batch fallback, portability guards, and smaller-size dispatches."
2026-07-04T08:55:32.712146,31,f64e14e76e8c5b279b597121cc626e38e85bd531,macro,"Add a size-specialized n=2048 solver for the remaining batch-8 benchmark term on the new global best: use multiple B200 clusters for blocked dense-to-band reduction, tensor-core trailing updates, parallel band bulge chase or tridiagonal solve, and tiled reflector backtransform, with an exact certificate and selective Xsyev repair while preserving every existing size route, stress suite, and CUDA portability guard."
2026-07-04T09:26:24.458499,32,f64e14e76e8c5b279b597121cc626e38e85bd531;535994131e54d9a0a1e322905d7f64fce6b268af,combine,"Combine the accepted blocked-n=352 five-size solver with the selected n=512 exact 16-column panel reducer and fused 256-thread bisection/inverse solve: preserve n=32/n=176/n=1024 routing, reconcile shared packed-reducer and cluster-launch symbols, retain the 16-panel accuracy split, certificates and every stress family, remove superseded n=512 tail code, and profile all active sizes."
2026-07-04T10:24:25.277436,33,4cb291f5c5ef5063ff5ed5049f2d00add585d685;69e58d6040743058af29306713a4b47ef156c15d,combine,"Combine the remotely accepted n=512 panel/fused-solve five-size stack with the selected n=2048 eight-CTA width-11 direct panel solver: reconcile shared cluster launch helpers, direct Householder panel templates, compact-WY backtransforms and certificates; preserve n=32/n=176/n=352/n=1024 behavior and every stress route; remove duplicate kernels, then profile all six custom sizes and tune integration overhead."
2026-07-04T11:14:57.378971,34,d62b31388256eb06ec2b1a40f15d9cf9e66d96bb;0c243d454ce03770812f88581f659d84ad565082;aef82b4f1d9a8b78e6a16b3e996dc595cd4af8c7,combine,"Combine the accepted six-size n2048 direct-panel stack with the selected n512 fixed row-warp staged panel and n1024 adaptive dense classifier/refinement: reconcile clustered reducer templates, dispatch state, exact certificates and CUDA-version guards; preserve every n32/n176/n352 route and stress family; remove superseded n512/n1024 code, profile all six custom sizes, and tune only measured integration overhead."
2026-07-04T11:45:28.153353,35,aef82b4f1d9a8b78e6a16b3e996dc595cd4af8c7,macro,"Replace the selected n1024 path's profiled 57.58 ms packed reducer with a wider persistent clustered panel reduction: use row-warp or swizzled shared staging, multi-CTA exact Householder formation, compact-WY tensor-core trailing updates, and direct panel reflector emission; retain the all-batch dense classifier, adaptive unsafe-tail refinement, lower-triangle hard-shape fallback, exact certificates, portability guards, and every smaller-size route."
2026-07-04T12:22:04.201460,36,510d5cba06c6702b26fac4c514524c85ac4ccc29,macro,"Replace the integrated n512 path's multi-launch 16-column panel and ATen trailing-update sequence with a persistent clustered reducer that retains XOR-swizzled row-warp staging, forms exact reflectors across CTAs, consumes compact V/W in direct tcgen05 or WMMA symmetric rank updates, and emits panel-ready reflectors without concatenation or Python dispatch; preserve fused solve, prefix reconstruction, certificates, stress routing, CUDA guards, and every other size."
2026-07-04T13:02:14.556100,37,510d5cba06c6702b26fac4c514524c85ac4ccc29;11e54311156a479aa6adc9cd95735c2e0862d243,combine,"Combine the remotely accepted integrated candidate with the selected n2048 rank-local reflector replication and 608-thread launch geometry: transplant the bounded local-v read path without disturbing consolidated n1024 dispatch or fixed-row-warp n512; reconcile generic n352 launch bounds, clustered templates, certificates, CUDA guards and compact W/V/W updates; validate every stress route and profile all six custom sizes."
2026-07-04T13:02:20.414092,38,510d5cba06c6702b26fac4c514524c85ac4ccc29;b063040daf3201440595c627fa7664726f086559,combine,"Combine the remotely accepted integrated candidate with the selected n1024 two-CTA 768-thread width-16 clustered reducer and two-stage strict unsafe-tail correction: retain the extension-owned mapped classifier, intact hard-batch fallback, consolidated certificates, n512 row-warp path and n2048 direct panels; reconcile reducer templates and obsolete code, then profile all six custom sizes and tune measured integration overhead."
2026-07-04T13:31:15.724299,39,f761f9301b93a9cafe8ede119799c1d9a850d4ce;11c2a7269f08cf4e0f26d313528599d3415f59c7;7946df7136921b6f5b1d79dd24a063a00bb61f68,combine,"Stack the selected integrated n1024 two-CTA reducer, n2048 rank-local reflector replication, and n512 direct triplet/tail-fold paths onto one candidate: reconcile shared clustered templates, launch bounds, reusable workspaces, consolidated extension dispatch, certificates and CUDA guards; remove superseded routes, preserve every stress family, profile all six custom sizes, and tune only measured integration overhead."
2026-07-04T13:31:21.508821,40,f761f9301b93a9cafe8ede119799c1d9a850d4ce,macro,"Replace the selected n1024 path s profiled 11.306 ms tridiagonal solve and reflector backtransform with a fused B200 device phase: co-schedule bisection or inverse iteration, rolling reorthogonalization, and compact-WY panel application using warp-specialized shared staging or tensor cores; retain the two-CTA reducer, two exact strict-tail corrections, hard-batch fallback, mapped classifier, certificates, CUDA guards, and every other size."
2026-07-04T13:31:27.378279,41,11c2a7269f08cf4e0f26d313528599d3415f59c7,macro,"Replace the selected n2048 reducer s seven independent remote-DSM reflector copies and repeated panel setup with a cluster-multicast or TMA-staged transfer pipeline: hoist mapped pointers, specialize rank-local thresholds, and overlap local-v delivery with the 608-thread A*v service across persistent panel groups while retaining exact reflector ownership, compact W/V/W updates, certificates, generic n352 bounds, CUDA guards, and every smaller route."
2026-07-04T13:46:43.331164,42,126eae74cd46ac1dd9ad560d514f04d86adeed5d,micro,"Reduce the residual launch and host/API overhead on the integrated six-size candidate without changing numerical behavior: specialize per-size clustered reducer entry points and exact compiler bounds, reuse safe upper-triangle scratch only after reflector lifetime analysis, and test CUDA Graph or device-side coordination for the n512 and n1024 C++ panel sequences; preserve the selected n512 direct triplet/tail fold, n1024 two-CTA reducer and strict corrections, n2048 rank-local replication, every certificate, fallback, stress route, and CUDA portability guard."
2026-07-04T14:18:57.818495,43,126eae74cd46ac1dd9ad560d514f04d86adeed5d;cb09088dfb0f908cf5e3660243d5b4d3a62a3622,combine,"Transplant the selected n2048 active-rank scalar reflector-pull specialization onto the accepted integrated six-size candidate: rank 0 must read normalized reflectors in place and remote ranks must copy only when they own 8-lane A*v row groups; preserve the integrated n512 direct triplet/tail fold, n1024 two-CTA reducer and strict repairs, exact per-size launch bounds, compact GPU-wide [W,V,W] updates, certificates, fallbacks, stress routing and CUDA guards, then bracket the n2048 target with exact repeats and profile the final integrated SHA."
2026-07-04T14:31:45.558687,44,95b768e531399a059813e14d019621a3cb59b58a,micro,"Micro-tune the integrated n2048 active-rank reflector pull without disturbing any other size: bracket active-only synchronization placement, scalar versus aligned vector copies, reflector replication cutoff near tail size 128, and overlap of remote local-v fill with projection setup; preserve rank-ownership correctness, the 608-thread bound, GPU-wide compact [W,V,W] updates, all integrated n512/n1024 behavior, certificates, fallbacks and CUDA guards, and require exact repeats plus n2048 profiling for any sub-percent selection."
2026-07-04T14:49:07.316410,45,95b768e531399a059813e14d019621a3cb59b58a,macro,"Replace the integrated n1024 path's 64 host-driven clustered panel launches and intervening ATen updates with a device-resident two-CTA-per-matrix progression: keep the 120-CTA one-wave B200 geometry, form each exact width-16 panel, apply its compact symmetric trailing update with tcgen05/WMMA or another in-extension tensor-core path across the resident matrix clusters, and advance panels without Python graph staging; preserve the mapped classifier, two strict correction passes, hard-shape fallback, certificates, n512/n2048 selected paths and all CUDA guards, and compare exact launch/API and reducer profiles."
2026-07-04T14:58:35.952728,46,2db97b813d89cc9f5646ef3fed740291601bbb29,micro,"Resolve the n2048 reflector-replication cutoff and copy-service microgeometry on the integrated cutoff-160 candidate: test the natural 152/153 row-group boundary and a 192 upper bracket, vary scalar copy-participating warps while preserving coalescing and ownership, and attempt named-barrier striping that overlaps completed reflector stripes with A*v accumulation; keep the 608-thread geometry, exact synchronization semantics, GPU-wide compact updates, every smaller-size route, certificates, fallbacks and CUDA guards, and require repeated n2048 profile improvement before selection."
2026-07-04T15:32:45.172264,47,95b768e531399a059813e14d019621a3cb59b58a,macro,"Replace the integrated n512 path's expensive hard-spectrum adaptive repair with a device-resident robust solve: detect clustered, rank-deficient and mixed tridiagonal eigenspaces, solve each cluster as a shared-memory block with inter-block reorthogonalization and Rayleigh-Ritz refinement, then apply the existing panel reflectors so more matrices pass the exact certificate without whole-matrix library repair; preserve the fast dense route, n32/n176/n352/n1024/n2048 behavior, fallbacks and CUDA guards."
2026-07-04T15:33:16.980249,48,95b768e531399a059813e14d019621a3cb59b58a;cc8c30fbce6caa9f7e97bec0c2bde92bdf29741e,combine,"Integrate the selected n1024 eight-CTA global-workspace Sturm/inverse solver, compacted resident reorthogonalization and Rayleigh updates, triangular-inverse 256-column tensor-core WY path, and dead-kernel cleanup onto the accepted six-size candidate; preserve its n512 direct triplet/tail fold, n2048 active-rank reflector pulls, exact reducer bounds, strict correction passes, mapped classifier, certificates, hard-shape fallbacks and CUDA guards, then profile all six custom sizes and tune only integration-induced overhead."
2026-07-04T15:53:20.315092,49,0bd5cbe64394d9e4c29a9b8cb6cbdf5b7801decc,macro,"Replace the integrated n1024 path's 16 cuBLAS triangular-inverse launches and separate V*T products with a size-specialized SM100 kernel that forms each 256-column compact-WY triangular inverse and immediately emits tensor-core-ready V*T tiles from shared memory; stage panel operands with TMA or cp.async where useful, preserve the eight-CTA fused eigensolve, strict corrections, certificates, all other size routes and CUDA guards, and profile the resulting WY launch graph."
2026-07-04T16:37:19.714681,50,0bd5cbe64394d9e4c29a9b8cb6cbdf5b7801decc;70f36f6c8e083c88b58158cc629808e838276639,combine,"Combine the accepted n1024 eight-CTA fused eigensolve stack with the selected n512 robust hard-spectrum route: transplant unique inverse-iteration seeds, rolling clustered reorthogonalization, Rayleigh values, three complete device corrections, intact heterogeneous batches, and homogeneous broad-cluster fallback; preserve n1024 fused solve/reorthogonalization, n2048 active-rank pulls, every other size, certificates, guards, and fallbacks, then profile and tune only integration effects."
2026-07-04T17:58:08.313613,51,3af7b020f41c80f23a26e5ece8b6a18e0c8ad965,macro,"Replace the new-best n512 path's three separate Newton/polar correction and certification rounds with a persistent device-resident pipeline: retain unsafe matrices and compact state on GPU, fuse Gram, residual, certificate reductions and correction updates, reuse factor workspaces, and apply tensor-core batched products across intact heterogeneous batches; preserve one-launch rolling reorthogonalization, broad-cluster fallback, all other sizes, guards, and certificates."
2026-07-04T19:31:59.860916,52,866877a6d2c48d5b460fc219953765ea1e1aa249;9bd8cfb10b9acc7f8256df6d0cb964a8da7ba443,combine,"Combine the 27.3 ms persistent n512 correction pipeline with the proven n1024 pair-lane compact-WY recurrence: transplant only the recurrence and its launch geometry, reconcile shared extension source cleanly, preserve every n512 density policy, certificate, fallback, other size route and CUDA guard, then validate and profile both target sizes for integration effects."
2026-07-04T19:32:04.055854,53,866877a6d2c48d5b460fc219953765ea1e1aa249,macro,"Replace the remaining profiled 3.445 ms n512 selective sytrd4 fallback tail with device-resident localized repair: classify final certificate failures by eigen-residual versus clustered-orthogonality cause, apply targeted extra Newton, block Rayleigh-Ritz, or compact eigenspace refinement only to failing matrices or clusters, and retain exact broad fallback, every other size route, guard, and certificate."
2026-07-04T19:42:54.416490,54,866877a6d2c48d5b460fc219953765ea1e1aa249,micro,"Micro-tune the accepted n512 accurate and fast sytrd panel kernels that profile at 25.15 plus 5.19 ms: overlap row-tile movement and lane exchange with aligned cp.async or guarded TMA double buffering, and test a full-warp coalesced reflector/V/W epilogue while preserving exact-order accurate arithmetic, the selected cutoff, persistent correction pipeline, certificates, fallbacks, other routes, and CUDA guards."
2026-07-04T19:44:55.430108,55,866877a6d2c48d5b460fc219953765ea1e1aa249,macro,"Replace the accepted n1024 whole-batch library dispatch for mixed, near-rank, and geometric inputs with a custom-all path plus persistent selective correction: compact unsafe matrices once, reuse reducer and certificate workspaces, run density-adaptive BF16x9 tensor-core Gram/Newton rounds without intermediate AQ, perform one final exact Rayleigh certificate, and invoke exact library fallback only for survivors while preserving dense routing, all other sizes, guards, and certificates."
2026-07-04T20:47:43.750458,56,ba5dd15a4e295c7184cf3b7644c498d8dec2d52c,macro,"Replace the n2048 eight-rank reducer's full-reflector replication barrier with a chunked producer-consumer pipeline: deliver coalesced reflector stripes through TMA multicast or a multi-source DSM tree, use mbarriers so all nineteen A*v warps begin on completed stripes, double-buffer panel state across groups, and retain GPU-wide tensor-core trailing updates, exact reflector ownership, certificates, fallbacks, other size routes, and CUDA guards."
2026-07-04T21:54:35.937066,57,ba5dd15a4e295c7184cf3b7644c498d8dec2d52c,macro,"Replace the integrated n352 path's profiled 3.26 ms data-bearing clustered panel reducer with a true two-stage solver: use tensor-core blocked dense-to-band reduction at a practical 32- or 64-column bandwidth, run a batch-parallel wavefront bulge chase to tridiagonal form, and emit compatible reflectors for the existing strict-FP32 eigensolve/backtransform, exact certificates, fallback, other size routes, and CUDA guards."
2026-07-04T22:48:39.342165,58,54b3665911c4ce70ad153a1068ef70f875c02741;25875555a5cedda226dee715cde5796068e8db32,combine,"Combine the accepted n1024 custom-all selective-correction path with the n512 full-spectrum width-16 generalized Rayleigh-Ritz repair: transplant exact cause/column flags, hybrid high-accuracy AQ plus strict G/H whitening and rotation, compact Newton, and reduced fallback; reconcile extension workspaces and dispatch; preserve n1024 class shifts, all other size routes, exact certificates, guards, and CUDA portability; then profile integration effects."
2026-07-04T23:58:27.765894,59,e7582228ee31440da5687f1963f697b201913595;2a323f9bbd012be66c05f3b7ddc116577011ebe4,combine,"Combine the selected n1024 geometric survivor repair with the n512 persistent recertification stack: transplant width-16 generalized repair, grow-only Gram/AQ/flags/Rayleigh/CUB state, and safe workspace carving onto e7582228; reconcile shared extension definitions; preserve saved-eigenvalue/WY four-column inverse plus MGS repair, exact fallbacks, every size route, certificates, guards, and CUDA portability; then profile both target paths."
2026-07-05T00:09:41.031374,60,3f326b30c9098989b3f0b8ad74260bbf20b90c33,micro,"Eliminate remaining n512 host/Python survivor-mask and eigen-position metadata work on the integrated best: persist flags, counts, compact indices, and workspace in the extension; fuse initial eigen-position classification with CUB compaction or its consuming repair launch; preserve exact survivor selection, width-16 generalized repair, certificates, fallbacks, n1024 geometric repair, every size route, and CUDA guards; profile launch/API deltas and target spectra."
2026-07-05T00:55:31.202399,61,8a7c8962bae250b4193820dbb3915154ed43c6fc,macro,"Replace the n1024 host-driven width-16 Householder panel sequence with a true width-64 two-stage reducer: batch-parallel exact compact-WY dense-to-band updates, cluster-distributed resident band storage, staggered multi-train bulge chasing, and tiled reflector replay. Preserve saved eigenvalues/WY geometric repair, exact certificates and fallbacks, all size routes and CUDA guards; use strict or compensated updates where certificate margins require them and profile each phase."
2026-07-05T02:25:41.143271,62,895036e3f664153999d9f205681f447780280c89,macro,"Replace the n512 factor-panel and prefix path with a width-32 true two-stage solver adapted to batch-640 parallelism: compact-WY dense-to-band reduction, exact-support multi-train Householder bulge chase, multi-stream tiled reflector replay, and an official matrix-norm certificate. Preserve generalized width-16 repair, ordered exact fallback, all other size routes and CUDA guards; use strict one-sided panel updates or compensated chase arithmetic where certificate margins require them and profile every phase."
2026-07-05T03:14:30.206713,63,895036e3f664153999d9f205681f447780280c89,macro,"Replace the n2048 reducer's 372-launch direct-panel and GPU-wide baddbmm sequence with a device-resident multi-cluster progression: form exact wider panels, execute tensor-core symmetric trailing updates inside the extension, advance panel epochs without host dispatch, and retain reflector ownership, eigensolve/backtransform, certificates, fallbacks, all smaller-size routes, and CUDA guards; profile launch, reducer, and update phases."
2026-07-05T06:49:15.274141,64,895036e3f664153999d9f205681f447780280c89;4adbb47ffdd07cc9dbfd8b4f4928d9a9c15d613d,combine,"Transplant only the scan-free CUBLAS_COMPUTE_32F_EMULATED_16BFX9 mechanism from the two-stage n512 experiment into production n512 strict replay, correction, or compact-WY products where profiling proves benefit. Preserve production routing, exact certificates, repair selection, fallbacks, other size paths, default-stream legality, and CUDA guards; reject the slower two-stage reducer and profile every transplanted GEMM family."
2026-07-05T08:32:11.481699,65,ee3484bf0cfdaeab7be9c49ce82e69f2d2cdce02;fb28d99aa,combine,"Combine the portable persistent-scratch n512 BF16x9 production path with the residency-safe aligned-factor n2048 cooperative reducer: transplant only unique n2048 deltas onto ee3484bf, reconcile extension scratch, handles, launch attributes, and CUDA-version guards, preserve exact certificates, strict compatibility paths, fallbacks, and all other sizes, then profile both target families and integration overhead."
