timestamp,agent_id,brief_id,iteration,qr_v2,status,commit,description
2026-06-24T04:19:35.713462,1,1,0,60067186.271,succeeded,b70f30f39c3dbe0f76543d42f2e722a0519d1663,"Added separate guarded batch=60,n=1024 streamed geqrf path with 4 chunks while preserving 32-stream 640x512 route; 1024 cases improve to ~137.8 ms and geomean improves."
2026-06-24T04:20:59.406862,1,1,1,46583084.150,succeeded,96be0a6ba005622d2cbd500321ae85cdf4b5f67e,Raised guarded 60x1024 stream split to 8 chunks; 1024 normal/mixed/nearrank cases fall to about 50 ms and geomean improves strongly.
2026-06-24T04:25:19.840175,1,1,2,46073574.958,succeeded,1b61fe437a91a947c38b6ecaa929588b2a6f7286,"Swept 12 chunks for guarded 60x1024 path; gives small additional improvement over 8 chunks, with 1024 cases around 47.7-47.8 ms."
2026-06-24T04:32:14.451341,1,1,3,52664138.654,succeeded,abd99c312c6b09545c66f09f5c50794dd1ae53f9,"Tried 15 chunks for guarded 60x1024 path; correct but regresses 1024 cells to ~81 ms, so do not keep as final."
2026-06-24T04:37:39.252331,1,1,4,53342279.299,succeeded,4c1148d2a12bd2352aab9d8e56bd754db7c76e7d,"Tried 20 chunks for guarded 60x1024 path; correct but regresses/noises to ~85 ms 1024 cells, so not kept as final."
2026-06-24T04:56:38.606880,1,1,5,54295065.054,succeeded,fe80a320b7f5a4fc9667f7d0721ff093ee760b03,"Tried 30 chunks for guarded 60x1024 path; correct but regresses 1024 cells to ~92 ms, so not kept as final."
2026-06-24T05:00:39.423282,1,1,6,46073574.958,succeeded,249bff8006b13888080f1f1030033e2f7b552dba,Restored best guarded 60x1024 stream split to 12 chunks after 15/20/30 chunk regressions; validation passes and expected metric is prior 46.07 ms geomean.
2026-06-24T05:03:24.588316,1,1,N/A,N/A,brief_stop,N/A,"Best kept result is commit 249bff8006b13888080f1f1030033e2f7b552dba: preserved the 32-stream batch=640,n=512 route and added a guarded batch=60,n=1024 route with 12 stream chunks. Measured best geomean improved from parent 67.77 ms to 46.07 ms. Sweep results: 4 chunks 60.07 ms, 8 chunks 46.58 ms, 12 chunks 46.07 ms best, 15 chunks 52.66 ms, 20 chunks 53.34 ms, 30 chunks 54.30 ms. Regressing variants were committed/logged but final state restores 12 chunks; next brief could investigate reducing cat overhead or stream splitting larger n=2048/4096 if allowed."
2026-06-24T05:04:16.393963,1,2,N/A,N/A,brief_start,N/A,"Preserve winner stream and chunk routes for n=512, n=1024, n=2048, and n=4096, graft only exact n==32 warp CUDA and n==176 fixed CUDA fast paths behind centralized non-overlapping predicates, benchmark all active shapes, and disable any graft causing regression."
2026-06-24T05:30:01.030358,1,2,0,36171038.043,succeeded,7d889600fc49db756599b0de29b6eb3ad0fbfbdc,Combined exact n=32 warp CUDA and n=176 fixed CUDA routes with preserved n=512/1024/2048/4096 stream routes behind centralized predicates; all active benchmarks pass and geomean improves.
2026-06-24T05:33:23.943264,1,2,1,36840108.739,succeeded,580e385ab24cd9a28c98c659c84747fdb78d5fbb,"Disabled only the exact n=32 warp CUDA graft while keeping n=176 CUDA and stream routes; validation passed but geomean regressed, so n=32 should remain enabled."
2026-06-24T05:39:36.658196,1,2,2,37548896.061,succeeded,c8cf626e44f852a890cde617971d7cce5781bd27,"Disabled only the exact n=176 fixed CUDA graft while keeping n=32 CUDA and stream routes; validation passed but geomean regressed, so n=176 should remain enabled."
2026-06-24T05:42:47.479901,1,2,3,36171038.043,succeeded,fbb9a2ca1d8353178c8ea18e68c0a3933f4e61e7,Restored combined winner with both exact n=32 and n=176 CUDA grafts plus n=512/1024/2048/4096 stream routes; validation passes and expected metric is prior 36.17 ms geomean.
2026-06-24T05:43:26.253683,1,2,N/A,N/A,brief_stop,N/A,"Best kept result is commit fbb9a2ca1d8353178c8ea18e68c0a3933f4e61e7: combined exact n=32 warp CUDA and n=176 fixed CUDA fast paths with preserved stream routes for n=512, n=1024, n=2048, and n=4096 behind centralized non-overlapping predicates. Full active benchmark geomean was 36.17 ms. Disabling n=32 regressed to 36.84 ms and disabling n=176 regressed to 37.55 ms, so both grafts remain enabled; no grafts were disabled in final."
2026-06-24T05:44:28.087216,1,3,N/A,N/A,brief_start,N/A,"Preserve all stream routes for n=176, n=352, n=512, n=1024, n=2048, and n=4096 from the medium-shape leader, graft only the exact n==32 warp CUDA path behind an exact predicate, do not replace n=176 unless measured faster, benchmark every active shape, and revert any regression."
2026-06-24T05:56:17.983485,1,3,0,29645091.413,succeeded,a4302dd63e8b63ea1438732f37fe360be25fb1c8,"Preserved medium stream routes and grafted only exact n=32 CUDA. Validation passed; full geomean improved to 29.65 ms, though current measurement shows 1024 cells slower than the prior 12-chunk-only run."
2026-06-24T06:05:18.063166,1,3,1,29641050.170,succeeded,efcfbfbe4fd5cf54929a1309710eeaf60b3b7ecd,Trimmed graft to compile and dispatch only exact n=32 warp CUDA while preserving all medium stream routes unchanged. Validation passed and geomean slightly improved versus broader copied CUDA block.
2026-06-24T06:07:19.222492,1,3,2,30260699.511,succeeded,3860ee0744100fcba2e20eb9e84425d50f64f036,"Disabled exact n=32 CUDA while preserving all stream routes to test graft value; validation passed but geomean regressed to 30.26 ms, so n=32 CUDA remains enabled."
2026-06-24T06:09:23.411134,1,3,3,29641050.170,succeeded,a0507793508d2616acc0a2b3ee3d4d4c069d1c42,Restored final exact n=32 CUDA graft with preserved stream routes for n=176/352/512/1024/2048/4096; validation passes and expected metric is prior 29.64 ms geomean.
2026-06-24T06:12:05.451271,1,3,N/A,N/A,brief_stop,N/A,"Best kept result is commit a0507793508d2616acc0a2b3ee3d4d4c069d1c42: preserved stream routes for n=176, n=352, n=512, n=1024, n=2048, and n=4096 from the medium-shape leader, and grafted only the exact n==32 warp CUDA path behind an exact n==32 predicate. Full active geomean measured 29.64 ms. A broader copied CUDA block measured 29.65 ms; disabling n32 CUDA regressed to 30.26 ms, so final keeps the trimmed n32 graft. n=176 was not replaced by CUDA; it remains the faster stream route."
2026-06-24T06:13:10.344779,1,4,N/A,N/A,brief_start,N/A,"Explore a hybrid blocked TSQR/Householder route for large active regimes by factoring panels with small CUDA kernels and applying block reflectors via GEMM-like trailing updates, route only by matrix size, keep the current n32 CUDA and stream-chunk path as fallback, and target lower global-memory traffic on 2048/4096-scale cases."
2026-06-24T06:14:55.910236,1,4,0,N/A,validation_error,d216fc9552e770e7f0524f28f734805913942e39,"Attempted a blocked panel route for large n using panel geqrf and Q.T GEMM-like trailing updates, but validation crashed due shape mismatch from compact panel Q dimensions."
2026-06-24T06:15:55.148115,1,4,1,N/A,validation_error,f54ffbadae2e4c6ea249f9b9ff80c00162470117,"Tried to repair blocked large route with full Householder Q output for trailing GEMM update, but PyTorch still materializes compact m-by-panel Q and validation crashes on shape mismatch."
2026-06-24T06:19:43.049297,1,4,2,29071939.717,succeeded,a7c20829273b07283af258e3db2736d9925a0302,"After failed blocked-TSQR attempts, preserved fallback structure and increased large stream splits to 16 chunks for n=2048 and 4 chunks for n=4096; validation passes and 4096 improves enough for a modest geomean win."
2026-06-24T06:23:10.358136,1,4,3,29097382.021,succeeded,8182e6550085a0fcf172146dbef5dba368a7ae97,"Tried increasing n=4096 split from 4 to 8 chunks while keeping n=2048 at 16; validation passed but geomean regressed, so 4096 should remain at 4."
2026-06-24T06:26:24.120786,1,4,4,29055868.063,succeeded,2d2e6542a5e1871df02bbace88eabb7b681360dc,Restored n=2048 split to 8 chunks while keeping n=4096 at 4 after 4096=8 regressed; validation passes and this is the best measured large-regime variant.
2026-06-24T06:31:20.116350,1,4,N/A,N/A,brief_stop,N/A,"Best kept result is commit 2d2e6542a5e1871df02bbace88eabb7b681360dc: blocked TSQR/Householder prototypes for large n failed validation due compact-Q shape limitations, so final preserves current n32 CUDA and stream fallback path and adjusts large active regimes by matrix-size routing only. Best measured large variant keeps n=2048 at 8 chunks and raises n=4096 to 4 chunks, improving geomean to 29.06 ms. n=4096 with 8 chunks regressed to 29.10 ms and was disabled; the failed blocked panel attempts are logged as validation errors."
2026-06-24T06:32:27.754691,1,5,N/A,N/A,brief_start,N/A,"Cherry-pick only the preallocated output-assembly idea onto the tuned chunk-count parent, preserving n512=28, n1024=10, all other current chunk counts, and the n32 CUDA path. Benchmark parent and candidate across all active shapes in the same run, keeping the assembly change only if the primary metric improves, otherwise revert cleanly."
2026-06-24T06:45:26.458868,1,5,0,27665152.166,succeeded,9ba9815fc335cd2ee8a754d39409ff95cc9a0b68,"Cherry-picked preallocated chunk output assembly onto tuned chunk-count parent. Same-run benchmark regressed versus parent (27.67 ms vs 27.57 ms), so this assembly change should be reverted."
2026-06-24T06:45:30.153626,1,5,1,27567418.569,succeeded,d007189a703d9ea1f0d1f1a1009cd155472696f4,"Reverted preallocated output assembly after same-run regression; restored tuned parent with n512=28, n1024=10, existing chunk counts, and n32 CUDA path. Validation passes; parent metric retained."
2026-06-24T06:46:00.548612,1,5,N/A,N/A,brief_stop,N/A,"Best kept result is commit d007189a703d9ea1f0d1f1a1009cd155472696f4: cleanly reverted the preallocated output-assembly cherry-pick because same-run all-active benchmark showed regression (candidate 27.67 ms vs parent 27.57 ms). Final preserves tuned chunk-count parent exactly: n512=28, n1024=10, other current chunk counts, and n32 CUDA path. No assembly change kept."
2026-06-24T06:49:00.211726,1,6,N/A,N/A,brief_start,N/A,"Preserve all stream out= routes from the parent and focus only on exact batch=20,n=32: specialize the existing qr32 CUDA path for small batch by reducing launch geometry or warps, optionally adding a batch20-specific kernel that avoids idle warps and improves tau/H writes, benchmark all active shapes, and keep only total-metric non-regressions."
2026-06-24T06:50:35.688985,1,6,0,N/A,validation_error,7cd49d62f938a4e7c3bcba5608e4164aabc32345,"Specialized batch=20,n=32 launch to 4 warps per block, but kernel indexing assumed 8 warps per block and produced incorrect QR; validation failed."
2026-06-24T06:55:10.625270,1,6,1,26610635.396,succeeded,3bab01828bb29618fed72e066bcda7c161b201d3,"Added templated qr32 kernel launch with 4 warps/block for exact batch=20,n=32 and preserved all stream out= routes. Validation passes and total geomean improves."
2026-06-24T07:03:14.154140,1,6,2,26787776.546,succeeded,67a3f787c63feb2044bf7bf625ae381ee90ab244,"Tried exact batch20,n32 launch with 5 warps/block (4 blocks), preserving stream routes. Validation passed but total geomean regressed versus 4-warps/block, so do not keep."
2026-06-24T07:14:51.048828,1,6,3,26173598.659,succeeded,b1a4b4a763ec8fb65e209d1151acbf8a2ffb1cbe,"Changed exact batch20,n32 launch to 2 warps/block (10 blocks), preserving stream out= routes. Validation passed and total geomean improved beyond 4-warps/block."
2026-06-24T07:20:44.938361,1,6,4,26164646.313,succeeded,091988ba435e3447207b82541c02958024393643,"Changed exact batch20,n32 launch to one warp/block (20 blocks), preserving all stream out= routes. Validation passed and total geomean slightly improved over 2-warps/block."
2026-06-24T07:28:32.659289,1,6,N/A,N/A,brief_stop,N/A,"Best kept result is commit 091988ba435e3447207b82541c02958024393643: preserved all parent stream out= routes and specialized exact batch=20,n=32 qr32 CUDA launch to one warp per block (20 blocks), avoiding idle warps. Results: broken 4-warps initial launch failed validation, corrected 4-warps/block measured 26.61 ms, 5-warps/block regressed to 26.79 ms, 2-warps/block improved to 26.17 ms, and one-warp/block was best at 26.16 ms. Final keeps one-warp batch20 path."
2026-06-24T07:29:30.619163,1,7,N/A,N/A,brief_start,N/A,"Micro-optimize only the n32 one-warp path: try leaner half-warp or fewer-thread variants, possible two-matrices-per-block batching, and reduced shared-memory or tau traffic while preserving all existing stream and size routes; validate and benchmark all active QR_v2 shapes, keeping only total-metric non-regressions."
2026-06-24T07:36:07.911487,1,7,0,26995416.253,succeeded,f7c7fa023db3e9b0f1e4d6d06c08bdf17dea2158,"Tried a 16-thread half-warp QR32 kernel that handles two rows per lane and batches 4 matrices per block. Validation passed but n32 and total metric regressed, so do not keep."
2026-06-24T07:40:07.482153,1,7,1,26164646.313,succeeded,088f7c5e5485eda8d814c613915cc467a051d216,"Restored one-warp-per-block exact batch20,n32 CUDA path after half-warp regression; validation passes and parent metric retained."
2026-06-24T07:44:17.615945,1,7,N/A,N/A,brief_stop,N/A,"Best kept result is commit 088f7c5e5485eda8d814c613915cc467a051d216: no additional micro-optimization beyond the parent one-warp QR32 path. Tried a 16-thread half-warp kernel handling two rows per lane and four matrices per block; it validated but regressed geomean to 26.995 ms versus parent 26.165 ms, so reverted. Final preserves all stream and size routes plus the one-warp exact batch20,n32 path."
2026-06-24T07:45:38.828485,1,8,N/A,N/A,brief_start,N/A,"Optimize batch=20,n=32 compact geqrf path by fully specializing the existing one-warp Householder kernel for n=32: unroll reflector generation and application, keep R/tau in registers or shared memory, remove dynamic loops/branches and redundant global traffic, preserve torch.geqrf packed output/tau exactly, and avoid stream/out route or chunk-size tuning."
2026-06-24T07:55:00.069179,1,8,0,26128913.538,succeeded,68f15595237cf2d38df0e2047354e9807ad811eb,"Added fully unrolled exact batch20,n32 QR32 kernel while preserving stream routes. Validation passed and total geomean slightly improved versus looped one-warp parent."
2026-06-24T08:05:59.381964,1,8,1,26161934.866,succeeded,876a02021e9d5c6cd2158ef91e6e05c5aa921d6d,"Tried zero-initializing tau and skipping the final tau[31] write in the unrolled n32 kernel. Validation passed but total geomean regressed versus unrolled best, so not kept."
2026-06-24T08:07:28.929587,1,8,2,26128913.538,succeeded,abacb72c736100e30bb856df3b3e4fcbfa40e6e3,"Restored fully unrolled exact batch20,n32 QR32 kernel after tau-write variant regressed; validation passes and unrolled metric retained."
2026-06-24T08:11:53.558534,1,8,N/A,N/A,brief_stop,N/A,"Best kept result is commit abacb72c736100e30bb856df3b3e4fcbfa40e6e3: fully unrolled the exact batch20,n32 one-warp Householder kernel while preserving packed H/tau and all stream/out routes. Full active geomean improved from parent 26.165 ms to 26.129 ms. A tau-zero/skip-final-write variant validated but regressed to 26.162 ms and was reverted. Half-warp/fewer-thread route from prior brief was worse, so final keeps unrolled one-warp kernel."
