incident_id,branch,skill,timestamp,severity,category,signal,evidence,recommendation,source
bug_0048,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-54,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0049,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-55,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0050,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-56,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0051,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-57,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0052,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-58,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0053,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-59,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0054,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-60,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0055,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-7,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0056,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-8,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0057,autocuda/optimize/2026-06-13-03-45-35/worker-0-brief-9,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0058,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-0,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0059,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-1,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0060,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-10,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0061,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-11,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0062,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-12,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0063,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-13,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0064,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-14,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0065,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-15,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0066,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-16,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0067,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-17,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0068,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-18,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0069,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-19,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0070,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-2,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0071,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-20,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0072,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-21,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0073,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-22,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0074,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-24,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0075,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-26,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0076,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-27,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0077,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-28,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0078,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-29,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0079,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-3,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0080,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-30,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0081,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-31,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0082,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-31-translayout,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0083,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-32,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0084,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-34,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0085,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-35,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0086,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-36,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0087,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-37,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0088,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-38,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0089,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-39,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0090,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-4,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0091,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-40,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0092,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-41,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0093,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-42,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0094,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-43,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0095,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-44,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0096,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-45,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0097,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-46,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0098,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-47,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0099,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-48,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0100,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-49,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0101,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-5,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0102,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-50,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0103,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-51,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0104,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-52,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0105,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-53,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0106,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-54,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0107,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-55,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0108,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-56,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0109,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-57,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0110,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-58,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0111,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-59,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0112,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-6,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0113,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-60,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0114,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-8,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0115,autocuda/optimize/2026-06-13-03-45-35/worker-1-brief-9,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0116,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-0,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0117,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-1,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0118,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-10,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0119,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-11,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0120,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-12,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0121,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-13,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0122,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-14,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0123,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-15,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0124,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-16,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0125,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-17,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0126,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-18,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0127,autocuda/optimize/2026-06-13-03-45-35/worker-2-brief-19,optimize-simple,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
