incident_id,branch,skill,timestamp,severity,category,signal,evidence,recommendation,source
bug_0010,autocuda/optimize/2026-07-03-05-14-36/brief-2,optimize-tree,2026-07-03T05:56:14.893Z,critical,autocuda_exception,autocuda command raised an exception,"line 632 (tool_result): For debugging consider passing CUDA_LAUNCH_BLOCKING=1 Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions. """""" The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T05-29-02-019f2673-ab81-7813-8e48-4cb138f5a49e.jsonl
bug_0011,autocuda/optimize/2026-07-03-05-14-36/brief-2,optimize-tree,2026-07-03T05:56:14.893Z,critical,autocuda_exception,autocuda command raised an exception,"line 632 (tool_result): Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions. """""" The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/home/shadeform/gpumode-eigh-manager-20260703/autocuda/...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T05-29-02-019f2673-ab81-7813-8e48-4cb138f5a49e.jsonl
bug_0012,autocuda/optimize/2026-07-03-05-14-36/brief-2,optimize-tree,2026-07-03T05:56:14.893Z,critical,autocuda_exception,autocuda command raised an exception,"line 632 (tool_result): """""" The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/home/shadeform/gpumode-eigh-manager-20260703/autocuda/worktrees/optimize-2026-07-03-05-14-36-brief-2/problems/linalg/eigh_...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T05-29-02-019f2673-ab81-7813-8e48-4cb138f5a49e.jsonl
bug_0013,autocuda/optimize/2026-07-03-05-14-36/brief-2,optimize-tree,2026-07-03T05:56:14.893Z,critical,autocuda_exception,autocuda command raised an exception,"line 632 (tool_result): The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/home/shadeform/gpumode-eigh-manager-20260703/autocuda/worktrees/optimize-2026-07-03-05-14-36-brief-2/problems/linalg/eigh_py/e...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T05-29-02-019f2673-ab81-7813-8e48-4cb138f5a49e.jsonl
bug_0014,autocuda/optimize/2026-07-03-05-14-36/brief-2,optimize-tree,2026-07-03T05:56:14.893Z,critical,autocuda_exception,autocuda command raised an exception,"line 632 (tool_result): Traceback (most recent call last): File ""/home/shadeform/gpumode-eigh-manager-20260703/autocuda/worktrees/optimize-2026-07-03-05-14-36-brief-2/problems/linalg/eigh_py/eval.py"", line 304, in <module> sys.exit(main()) ^^^^^^ File ""/home/sh...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T05-29-02-019f2673-ab81-7813-8e48-4cb138f5a49e.jsonl
bug_0015,autocuda/optimize/2026-07-03-05-14-36/brief-2,optimize-tree,2026-07-03T06:58:04.159Z,critical,autocuda_exception,autocuda command raised an exception,"line 2015 (tool_result): {""chunk_id"":""51f8ae"",""wall_time_seconds"":11.400033908,""exit_code"":1,""original_token_count"":4236,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-03T06:57:56.790415 wait=7.510s\n----- kernelguard scan -----\nkernelgu...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T05-29-02-019f2673-ab81-7813-8e48-4cb138f5a49e.jsonl
bug_0016,autocuda/optimize/2026-07-03-05-14-36/brief-3,optimize-tree,2026-07-03T07:04:17.233Z,critical,autocuda_exception,autocuda command raised an exception,"line 611 (tool_result): [autocuda run] acquired lock=build mode=shared at=2026-07-03T07:04:13.412272 wait=8.341s Traceback (most recent call last): File ""<string>"", line 1, in <module> File ""<frozen importlib._bootstrap>"", line 813, in module_from_spec File ""<f...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T06-42-52-019f26b7-4378-7250-9d97-e881a2e5ad71.jsonl
bug_0017,autocuda/optimize/2026-07-03-05-14-36/brief-3,optimize-tree,2026-07-03T07:04:17.233Z,critical,autocuda_exception,autocuda command raised an exception,"line 611 (tool_result): Traceback (most recent call last): File ""<string>"", line 1, in <module> File ""<frozen importlib._bootstrap>"", line 813, in module_from_spec File ""<frozen importlib._bootstrap_external>"", line 1293, in create_module File ""<frozen importli...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T06-42-52-019f26b7-4378-7250-9d97-e881a2e5ad71.jsonl
bug_0018,autocuda/optimize/2026-07-03-05-14-36/brief-3,optimize-tree,2026-07-03T07:50:20.164Z,critical,autocuda_exception,autocuda command raised an exception,"line 1377 (tool_result): {""chunk_id"":""bf2c2e"",""wall_time_seconds"":18.071302188,""exit_code"":1,""original_token_count"":1953,""output"":""multiprocessing.pool.RemoteTraceback: \n\""\""\""\nTraceback (most recent call last):\n File \""/home/shadeform/gpumode-eigh-manager-20...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T06-42-52-019f26b7-4378-7250-9d97-e881a2e5ad71.jsonl
bug_0019,autocuda/optimize/2026-07-03-05-14-36/brief-5,optimize-tree,2026-07-03T10:13:34.862Z,critical,autocuda_exception,autocuda command raised an exception,"line 2095 (tool_result): {""chunk_id"":""ea8cb5"",""wall_time_seconds"":50.666167797,""exit_code"":1,""original_token_count"":3430,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-03T10:13:28.772285 wait=49.060s\n----- kernelguard scan -----\nkernelg...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T08-35-49-019f271e-add1-7cc2-a842-30c1f4431a23.jsonl
