optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0010,"brief-7 IB-sweep NEGATIVE: IB 16->32 = +18% (3339->3938us) on scored dense shape3. Structural: PAF panel smem m*IB doubles 32->64KB at m=512, occupancy ~7->3 CTAs/SM, exposes warp-0 pivot m-pass. Per-column sync is OB(=64)-bound not IB-bound (PAF loops cols, 1 sync each). Valid 16-mult widths dividing OB=64={16,32} (IB=24 breaks WMMA-align, 48 doesn't divide 64). OB=128/IB=32 keeps same 64KB panel smem -> no recovery. IB=16 retained = parent-identical (geomean 1745.8, all 12 shapes match, all guards CLEAN). g_n512_ib plumbing kept for future panel-smem-reduction revisit.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7,b8171a97,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7:38,1,1.0059,0.9991,kept,1.92
opt_0011,"Added shfl_xor butterfly to the 4-wide bulk reduction (both the n176 mega kernel and the n352 cmf __half panel): the warp sum lands in ALL lanes directly, so the separate shfl-broadcast is dropped (5 shfl/var vs shfl_down+bcast's 6) -- one fewer shfl op on the latency-bound bulk critical path per 4-column group. VALID all guards (shfl_xor reassociates the FP32 warp sum vs shfl_down -> not bit-identical but within the gate's factor/orth tolerance, validated). shape1 (n=176) 261->256.6us (~1.7% -- the mega bulk FINALLY improved; its earlier 4-wide was neutral but the shfl-count cut on the 39%-no-eligible latency-bound path helps), shape2 (n=352) 604->601.8us, geomean 1745.9 vs 1756.07 (-0.58% total). No regression elsewhere. The bulk-side latency levers (register-cache [pre-existing], 4-wide amortization, shfl_xor) are now applied to both target shapes.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6,4787bb32,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6:34,1,1.0058,1.0001,kept,1.92
opt_0012,"iter2 FINAL: revert n4096 recon diag_lu to register (parent-equiv); smem kernel retained as infra. shape6 11426us (=parent), geomean 1746. Validate PASS. PROFILE-FIRST verdict: recon ~37% dominates non-Cholesky but is B=2-intrinsic GPU-bound (diag_lu 2/148 SMs serial chain; panel_solve register-capped 6% occ); Ozaki/TRSM small, launches hidden. Needs small-batch-filling decomposition, not intra-kernel tuning.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-18,2f3a7deb,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-18:79,1,1.0057,1.0178,kept,1.92
opt_0013,"Full-benchmark confirmation of the bulk-side 4-wide wins: geomean 1746.1us vs baseline 1756.07 (-0.57%, a real live multiplicative contribution). Per-shape: n=352 620.5->604us (~2.6%, the cmf __half bulk went 1-wide->4-wide), n=176 ~261 (the mega bulk was already 2-wide; 4-wide is noise-level there as the kernel is latency-bound at 37% occupancy / 1-CTA-SM). NO regression on any other shape (the edits are gated to the n176 mega kernel + the n352 __half cmf instantiation; the FP32 cmf path that n512-bad shares is byte-identical). ncu confirms both panels are LATENCY-bound at LOW occupancy (n352 cmf: 43% no-eligible-warp, 1.22 eligible warps, 25% occ; n176 mega: 39% no-eligible, 37% occ) -- so the remaining gap is the per-column barrier at 1-CTA/SM occupancy + the warp-0 pivot m-pass (the peers' levers), not more bulk amortization. Bulk-side micro-arch latency cut delivered.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6,094cf1f2,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6:33,1,1.0057,1.0027,kept,1.92
opt_0014,"brief-9 n512-mixed C-=V@Y 3xTF32 NEGATIVE: speed REGRESSION (mixed shape7 5023->5411us +8% all-widths, 5238 +4% gated w>=64), kept exact (flag OFF, parent-equal 5008us/geomean 1746.3). ACCURACY was fine (all guards CLEAN both ways). ROOT CAUSE: the C-=V@Y apply is wide-M/SHORT-K -- the 512 is output rows m, not contraction depth K=w (16/32/64). 3xTF32 = 2 split launches + 3 TF32 passes vs 1 SIMT GEMM; at K<=64 the overhead dominates (SIMT FP32 already cheap at small K). The only high-K contraction (W=V^T@C K=512) is the safeguard'd step the brief forbids relaxing -> no relaxable apply benefits. Infra banked (mm3g_3xtf32 + split path) for a future high-K apply. Decorrelated from W1/W2.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7,e5954688,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7:42,1,1.0056,1.0006,kept,1.92
opt_0015,"iter2 FINAL: revert n352 build_Minv to nlev=3 (optimum). Small shapes at parent (n32 12.9, n176 256.5, n352 601.9), geomean 1746.5 (=parent within noise). Validate PASS, profiled. PROFILE-FIRST verdict: n32 graph-done, n176 single megakernel, n352 build_Minv 17.3% occupancy-floored (Grid40/148SMs, chain already nlev=3); all small-shape levers harvested, residual occupancy-bound.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-17,9bffbf64,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-17:75,1,1.0055,1.0033,kept,1.92
opt_0016,"brief-12 n1024 (fused single-reduction coop pivot look-ahead): LIVE, gate-CLEAN, PERF-NEUTRAL. Ported the landed n512 LEVER 1 to panel_wsp_rm_factor_coop<32,2> (n1024 HELP-coop pivot). Two-pass coop look-ahead ran DOT pass (warp_reduce->pdot->__barrier_sync_count->combine) THEN UPDATE+NORM pass (->pnrm->__barrier_sync_count->combine) = TWO cross-warp combine barriers/column on the HELP critical path. FUSED into ONE m-pass over (s_jc,s_cc,s_jj) + ONE combine barrier, next_norm2=s_cc-2*twinv*s_jc+twinv^2*s_jj CLOSED FORM, CARRYING the principled exact fallback (write pass accumulates exact sum(nv^2); 2nd combine barrier fires ONLY on next_norm2<=1e-3*s_cc warp-uniform data test). next_alpha computed LOCALLY by warp0 from pre-write old row-(j+1) values (warp0 owns r=j+1) -> no post-write barrier. Dense=1 barrier (was 2); collinear=2 (EXACT==original). Gate CLEAN (test PASS + diff_correctness incl n1024 rankdef/nearrank + invariance + offgrid). MEASURED B200 (2 mine vs 2 parent, interleaved): geomean PARITY (mine 1747.0/1740.0 vs parent 1743.9/1742.5 = overlapping); n1024 dense shape-4 mine ~3589 vs parent ~3581, n1024 mixed shape-8 mine ~3569 vs parent ~3560 (within 3579-3593 noise). NEUTRAL because the HELP look-ahead runs CONCURRENTLY with the bulk trailing-column warps (the per-column long pole) -> the removed combine barrier is hidden behind bulk work + bottom __syncthreads (same structural reason as n512). Real architectural simplification (cleaner, stacks if bulk side later shortened) but not perf-visible at this balance. Committed 5da50e08. n2048 (cm_coop_h FP16) port next.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-12,5da50e08,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-12:46,1,1.0052,0.9984,kept,1.92
opt_0017,"brief-8 n512 PAF bulk: 4-wide MEASURED -19% dense (3335->3966us, register-bound kernel: BlockLimitRegs=5 @48regs, AND 4-wide never fires at w=16/7-bulk-warps). 2-wide+shfl_xor = NEUTRAL (3332 vs 3335 dense, geomean 1747.4 vs 1746.7, within noise; drops broadcast shfl at lean reg footprint). ncu ROOT CAUSE: per-col __syncthreads is dominant stall (33.9%/16cyc) but it waits on warp-0 PIVOT m-pass (2 serial m-passes over m=512), NOT the bulk (7 warps, ~2 short cols each, arrive early & idle). Bulk-side lever (brief's ask, my n352 win) profile-CLOSED for n512: n512 bulk is the FAST side of the barrier. Real lever = warp-0 pivot look-ahead latency (HELP=2 coop already ~21% slower here). Committed neutral shfl_xor cleanup, all guards CLEAN.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7,eb373141,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-7:40,1,1.0050,0.9991,kept,1.92
opt_0018,"iter1: port 4-wide+shfl_xor bulk apply into n1024 OV coop panel (row-major adapted: per-ROW vjr reuse since m<=1024 makes MR=32 spill). geomean 1747.4-1750.1 vs parent 1744.1, ~flat (noise). Validate PASS. n1024 OV is pivot-bound not bulk-bound at B=60/HELP=2 -> bulk speedup doesn't move it.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-13,29a9b297,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-13:57,1,1.0049,0.9981,kept,1.92
opt_0019,"Block-MGS2 panel kernel built+compiled+math-gate-verified. CRITICAL FIRST STEP DONE: (1) MGS2+reortho math is gate-safe on n1024 dense/nearrank/clustered/cond2 (orth 1e-6..7e-5, factor <2e-4, all << gates) -- kill-mode = rank-deficiency, decorrelated from W0. (2) Sync depth <=16 ACHIEVED via warp-resident BLK=4 sub-blocks (no __syncthreads within sub-block) + cross-block GEMM, IB=32 panel in FP16 smem (131KB). Kernel validates (dead code), benchmark baseline 1749. NOT integrated (full QR wiring remains); standalone perf blocked by env in-process-import hang.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-8,00ca6dc4,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-8:25,1,1.0043,1.0043,kept,1.92
opt_0020,"brief-16 (CUDA-graph gap lever): DISPROVEN by a decisive cheap experiment + a clean loop simplification committed. The brief wanted a node-API CUDA-graph of the n1024/n2048 panel/trailing loop to recover brief-15's ~3% recurring per-launch gaps. TWO blockers found: (1) the trailing apply uses cuBLAS GEMMs (apply_block_reflector_t takes the cublasHandle; nvjet kernels in the profile) -- cuBLAS CANNOT be a node-API graph node, and stream-capture is banned, so a full-loop node-graph is INFEASIBLE; only custom-kernel fragments are graphable. (2) MORE IMPORTANTLY, the gaps are not host-recoverable. I ran the load-bearing test: HOISTED the per-inner-block cudaFuncSetAttribute(MaxDynamicSharedMemorySize) for PAF out of PAF_LAUNCH into the one-time init optin chain (cap want>=panel_pool>=apply smem; 5 live instances <8,1>/<8,2>/<32,{2,4,8}>), removing a redundant per-block host call (16x/call n1024). MEASURED same-session A/B (3 runs each): geomean NEUTRAL -- hoist ~1748 vs parent fcc6682d ~1747.8; n512 shape-3 ~3332 vs ~3334, n1024 shape-4 ~3590 vs ~3592 (within ~+-8us noise). VERDICT: removing per-block host overhead was NEUTRAL => brief-15's ~2us gaps are NOT host-launch latency, they are GPU-side serial DATA-DEPENDENCY stalls (PAF ~85us/call vs ~5us host-launch, so host runs far ahead and never starves the GPU; the gap is PAF block N+1 waiting for block N's apply to write the trailing cols it reads). A node-API graph still respects those data deps, so it would NOT recover them either -> CUDA-graph lever DISPROVEN; the gaps are the irreducible serial-panel-chain latency. Building the graph = high-risk (wrong node param fails the gate, blast radius=the whole best loop) for a measured ~0% ceiling, so correctly not built. The hoist is kept (real clean simplification, gate-CLEAN, geomean-neutral). Committed d4e7299f. NOTE: parent is fcc6682d (_N2048_SKIP_DEMOTE=0); my brief-13 n2048-skip win is NOT on this branch -- a future combine should re-stack it.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-16,d4e7299f,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-1-brief-16:59,1,1.0039,0.9957,kept,1.92
opt_0021,"iter3 FINAL: revert to FP16-Householder n1024 engine (parent-best). n1024 4/8/11 3607/3592/3592, geomean 1749.7 (=parent). Validate PASS, safeguards intact. brief-19 verdict: per-matrix CQR2 hybrid GATE PASSES (correct-on-all-inputs via CQR-PD->geqrf) but +59x perf dead-end (213ms GPU, batched cuSOLVER chol/TRSM + orhr tax >> FP16 3.5ms). Converges with W0 n2048 +74%. CQR wins only where geqrf catastrophic (n4096).",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-19,4a372365,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-19:84,1,1.0036,2.7651,kept,1.92
opt_0022,"iter10 FINAL: both coop panels HELP=2, rc OFF. geomean 1750.009 (brief best, ~0.35% over parent 1756.068). shape4 3577, shape5 7216. Validate PASS, profiled. HELP/IB/register-cache all flat-to-regress: n2048 panel is B=8-starvation barrier-bound (ncu SM 3.4%, 0.05 waves, 30% barrier stall), not pivot-compute-bound.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12,e4a36f4a,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12:54,1,1.0035,1.0011,kept,1.92
opt_0023,"iter3: n2048 cm_coop_h HELP=2. shape5 7219us (best vs HELP4=7386,HELP8=7635), geomean 1750.527 (best). Monotone: trailing-bulk warps dominate, not pivot stripe. Validate PASS.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12,171cdb6b,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12:47,1,1.0032,1.0055,kept,1.92
opt_0024,"FINAL HEAD: n=176 megakernel CUDA-graph (node-API, stream-0, blocked_qr_tiny pattern). MEASURED NEUTRAL: geomean 1750.6 (=baseline 1756 noise), n=176 265.7us (=baseline), n=352 620.8us (=baseline). n=176 is GPU-BOUND (single 261.5us megakernel, ncu: 40 CTAs/148 SMs, 0.27 waves/SM, SM-busy 16%, latency-bound on serial Householder), so the ~5us host launch is fully hidden -> graph cannot help. Correct (all tests+diff+invariance+offgrid guards). This is the safe HEAD after reverting the OB=88 (val-fail) and FP32 (906us, too slow) experiments.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-0,9b19d903,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-0:4,1,1.0031,1.0358,kept,1.92
opt_0025,"iter6: settle both coop panels at HELP=2 (swept optimum). geomean 1750.813, shape4 3582 shape5 7215. HELP-coop lever FLAT (trailing-bulk-bound, not pivot-bound); pays only with float4 m-pass (peer owns). Validate PASS. Best honest live.",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12,242dedef,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-2-brief-12:50,1,1.0030,1.0093,kept,1.92
opt_0026,"Widened the n=352 cmf __half BULK apply from 1-column-at-a-time (a full warp_reduce_bcast per trailing column) to 4-WIDE (one fused shfl butterfly amortized over 4 dot-products + a 1-wide tail), reusing the vj_s2[] pivot register-cache. Gated to the __half instantiation -> ONLY n=352 is affected (the FP32 cmf path that n512-bad shares is untouched, byte-identical). VALID all guards, bit-identical FP32. shape2 (n=352) 620.5->604.6us (~2.6% win); shape1 (n=176) ~261 (4-wide already applied, the mega bulk was 2-wide). geomean 1750.8 vs 1756. The n=352 bulk reduction-latency was the larger opportunity (it had no amortization). Next: profile n=352, try 8-wide / warp-0 look-ahead widen / the build_Minv (16.7% of n=352).",autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6,f7421c0b,autocuda/optimize/2026-06-25-22-03-01-qr_v2/worker-0-brief-6:32,1,1.0030,1.0015,kept,1.92
