incident_id,branch,skill,timestamp,severity,category,signal,evidence,recommendation,source
bug_0014,autocuda/optimize/2026-07-03-13-39-25/brief-32,optimize-tree,2026-07-04T10:25:40.401Z,critical,autocuda_exception,autocuda command raised an exception,"line 2480 (tool_result): {""chunk_id"":""947d66"",""wall_time_seconds"":17.766244642,""exit_code"":1,""original_token_count"":1338,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-04T10:25:35.544131 wait=22.027s\n----- kernelguard scan -----\nkernelg...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T09-26-28-019f2c73-66e3-79b2-99e0-f40375daed0f.jsonl
bug_0015,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,line 3297 (tool_result): ----- kernelguard scan ----- kernelguard gate: /home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/submission.py classification: valid should_filter: False matched patterns: none kerne...,Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0016,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,line 3297 (tool_result): kernelguard gate: /home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/submission.py classification: valid should_filter: False matched patterns: none kernelguard gate: CLEAN ----------...,Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0017,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): kernelguard gate: CLEAN ---------------------------- multiprocessing.pool.RemoteTraceback: """""" Traceback (most recent call last): File ""/home/shadeform/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/multiprocessin...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0018,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): ---------------------------- multiprocessing.pool.RemoteTraceback: """""" Traceback (most recent call last): File ""/home/shadeform/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/multiprocessing/pool.py"", line 125, in...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0019,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): multiprocessing.pool.RemoteTraceback: """""" Traceback (most recent call last): File ""/home/shadeform/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/multiprocessing/pool.py"", line 125, in worker result = (True, func(...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0020,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): """""" Traceback (most recent call last): File ""/home/shadeform/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/multiprocessing/pool.py"", line 125, in worker result = (True, func(*args, **kwds)) ^^^^^^^^^^^^^^^^^^^ Fi...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0021,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): Traceback (most recent call last): File ""/home/shadeform/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/multiprocessing/pool.py"", line 125, in worker result = (True, func(*args, **kwds)) ^^^^^^^^^^^^^^^^^^^ File ""...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0022,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): output = custom_kernel(_clone_data(data)) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""/home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/submission.py"", line 3613, in custom_kernel vectors...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0023,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""/home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/submission.py"", line 3613, in custom_kernel vectors, values, reflectors, taus = _ext.band_eig...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0024,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): File ""/home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/submission.py"", line 3613, in custom_kernel vectors, values, reflectors, taus = _ext.band_eigh(data) ^^^^^^^^^^^^^^^^^^^^ Runt...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0025,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): vectors, values, reflectors, taus = _ext.band_eigh(data) ^^^^^^^^^^^^^^^^^^^^ RuntimeError: CUDA error: CUBLAS_STATUS_INTERNAL_ERROR when calling `cublasSgemmStridedBatched( handle, opa, opb, m, n, k, &alpha, a, lda, stridea, b, ldb, str...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0026,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): ^^^^^^^^^^^^^^^^^^^^ RuntimeError: CUDA error: CUBLAS_STATUS_INTERNAL_ERROR when calling `cublasSgemmStridedBatched( handle, opa, opb, m, n, k, &alpha, a, lda, stridea, b, ldb, strideb, &beta, c, ldc, stridec, num_batches)` """""" The above...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0027,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): RuntimeError: CUDA error: CUBLAS_STATUS_INTERNAL_ERROR when calling `cublasSgemmStridedBatched( handle, opa, opb, m, n, k, &alpha, a, lda, stridea, b, ldb, strideb, &beta, c, ldc, stridec, num_batches)` """""" The above exception was the di...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0028,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): """""" The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/eval.py"", line 304...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0029,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/eval.py"", line 304, in...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0030,autocuda/optimize/2026-07-03-13-39-25/brief-33,optimize-tree,2026-07-04T11:48:11.332Z,critical,autocuda_exception,autocuda command raised an exception,"line 3297 (tool_result): Traceback (most recent call last): File ""/home/shadeform/gpumode/autocuda/worktrees/optimize-2026-07-03-13-39-25-brief-33/problems/linalg/eigh_py/eval.py"", line 304, in <module> sys.exit(main()) ^^^^^^ File ""/home/shadeform/gpumode/autoc...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T10-24-29-019f2ca8-83cd-7ae3-bc76-1d5f0c8f89ad.jsonl
bug_0031,autocuda/optimize/2026-07-03-13-39-25/brief-36,optimize-tree,2026-07-04T12:32:01.166Z,critical,autocuda_exception,autocuda command raised an exception,"line 1991 (tool_result): {""chunk_id"":""4e7191"",""wall_time_seconds"":10.176703944,""exit_code"":1,""original_token_count"":1004,""output"":""Traceback (most recent call last):\n File \""/home/shadeform/gpumode/.venv/lib/python3.12/site-packages/torch/utils/cpp_extension.py...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T12-22-08-019f2d14-399d-7611-ab48-e35c413058cf.jsonl
bug_0032,autocuda/optimize/2026-07-03-13-39-25/brief-36,optimize-tree,2026-07-04T13:15:16.382Z,critical,autocuda_exception,autocuda command raised an exception,"line 2829 (tool_result): {""chunk_id"":""df9cb7"",""wall_time_seconds"":21.935257485,""exit_code"":1,""original_token_count"":1361,""output"":""Traceback (most recent call last):\n File \""/home/shadeform/gpumode/.venv/lib/python3.12/site-packages/torch/utils/cpp_extension.py...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T12-22-08-019f2d14-399d-7611-ab48-e35c413058cf.jsonl
bug_0033,autocuda/optimize/2026-07-03-13-39-25/brief-39,optimize-tree,2026-07-04T17:02:24.016Z,critical,autocuda_exception,autocuda command raised an exception,"line 6435 (tool_result): {""chunk_id"":""d82b73"",""wall_time_seconds"":15.833827257,""exit_code"":1,""original_token_count"":106,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-04T17:02:21.307077 wait=13.265s\nTraceback (most recent call last):\n F...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0034,autocuda/optimize/2026-07-03-13-39-25/brief-39,optimize-tree,2026-07-04T22:38:29.362Z,critical,autocuda_exception,autocuda command raised an exception,"line 12677 (tool_result): {""chunk_id"":""26458e"",""wall_time_seconds"":15.827204786,""exit_code"":1,""original_token_count"":1026,""output"":""[autocuda run] acquired lock=build mode=shared at=2026-07-04T22:38:13.370698 wait=0.000s\nTraceback (most recent call last):\n File...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0035,autocuda/optimize/2026-07-03-13-39-25/brief-39,optimize-tree,2026-07-04T23:34:53.994Z,critical,autocuda_exception,autocuda command raised an exception,"line 13804 (tool_result): Warning: truncated output (original token count: 870) Total output lines: 1 {""chunk_id"":""97e19b"",""wall_time_seconds"":19.142686782,""exit_code"":1,""original_token_count"":2061,""output"":""Warning: truncated output (original token count: 2061)\...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0036,autocuda/optimize/2026-07-03-13-39-25/brief-39,optimize-tree,2026-07-04T23:35:22.186Z,critical,autocuda_exception,autocuda command raised an exception,"line 13821 (tool_result): {""chunk_id"":""46a6ba"",""wall_time_seconds"":11.489729831,""exit_code"":1,""original_token_count"":2061,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-04T23:35:16.084696 wait=9.511s\n----- kernelguard scan -----\nkernelgu...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0037,autocuda/optimize/2026-07-03-13-39-25/brief-4,optimize-tree,2026-07-03T18:06:57.479Z,critical,autocuda_exception,autocuda command raised an exception,"line 975 (tool_result): {""chunk_id"":""246690"",""wall_time_seconds"":20.667025337,""exit_code"":1,""original_token_count"":1005,""output"":""[autocuda run] acquired lock=build mode=shared at=2026-07-03T18:06:41.615183 wait=148.474s\nTraceback (most recent call last):\n Fi...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/03/rollout-2026-07-03T17-34-29-019f290b-d7d2-7043-87a4-f37faae46d12.jsonl
bug_0038,autocuda/optimize/2026-07-03-13-39-25/brief-40,optimize-tree,2026-07-04T13:33:29.602Z,critical,autocuda_exception,autocuda command raised an exception,"line 2025 (tool_result): {""chunk_id"":""9fcc53"",""wall_time_seconds"":20.234079647,""exit_code"":1,""original_token_count"":1615,""output"":""[autocuda run] acquired lock=build mode=shared at=2026-07-04T13:33:07.614269 wait=1.181s\nTraceback (most recent call last):\n File...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-40-019f2d53-e328-75a0-b2df-fe1629f442f3.jsonl
bug_0039,autocuda/optimize/2026-07-03-13-39-25/brief-41,optimize-tree,2026-07-04T14:09:00.117Z,critical,autocuda_exception,autocuda command raised an exception,"line 2732 (tool_result): {""chunk_id"":""c539a3"",""wall_time_seconds"":11.925791971,""exit_code"":1,""original_token_count"":1000,""output"":""Traceback (most recent call last):\n File \""/home/shadeform/gpumode/.venv/lib/python3.12/site-packages/torch/utils/cpp_extension.py...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-45-019f2d53-f6d8-79a0-9c42-57422bb8059e.jsonl
bug_0040,autocuda/optimize/2026-07-03-13-39-25/brief-42,optimize-tree,2026-07-04T17:02:24.016Z,critical,autocuda_exception,autocuda command raised an exception,"line 6435 (tool_result): {""chunk_id"":""d82b73"",""wall_time_seconds"":15.833827257,""exit_code"":1,""original_token_count"":106,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-04T17:02:21.307077 wait=13.265s\nTraceback (most recent call last):\n F...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0041,autocuda/optimize/2026-07-03-13-39-25/brief-42,optimize-tree,2026-07-04T22:38:29.362Z,critical,autocuda_exception,autocuda command raised an exception,"line 12677 (tool_result): {""chunk_id"":""26458e"",""wall_time_seconds"":15.827204786,""exit_code"":1,""original_token_count"":1026,""output"":""[autocuda run] acquired lock=build mode=shared at=2026-07-04T22:38:13.370698 wait=0.000s\nTraceback (most recent call last):\n File...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0042,autocuda/optimize/2026-07-03-13-39-25/brief-42,optimize-tree,2026-07-04T23:34:53.994Z,critical,autocuda_exception,autocuda command raised an exception,"line 13804 (tool_result): Warning: truncated output (original token count: 870) Total output lines: 1 {""chunk_id"":""97e19b"",""wall_time_seconds"":19.142686782,""exit_code"":1,""original_token_count"":2061,""output"":""Warning: truncated output (original token count: 2061)\...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0043,autocuda/optimize/2026-07-03-13-39-25/brief-42,optimize-tree,2026-07-04T23:35:22.186Z,critical,autocuda_exception,autocuda command raised an exception,"line 13821 (tool_result): {""chunk_id"":""46a6ba"",""wall_time_seconds"":11.489729831,""exit_code"":1,""original_token_count"":2061,""output"":""[autocuda run] acquired lock=gpu-0 mode=exclusive at=2026-07-04T23:35:16.084696 wait=9.511s\n----- kernelguard scan -----\nkernelgu...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-32-019f2d53-c44d-7733-9838-83730dcfcf6c.jsonl
bug_0044,autocuda/optimize/2026-07-03-13-39-25/brief-43,optimize-tree,2026-07-04T14:09:00.117Z,critical,autocuda_exception,autocuda command raised an exception,"line 2732 (tool_result): {""chunk_id"":""c539a3"",""wall_time_seconds"":11.925791971,""exit_code"":1,""original_token_count"":1000,""output"":""Traceback (most recent call last):\n File \""/home/shadeform/gpumode/.venv/lib/python3.12/site-packages/torch/utils/cpp_extension.py...",Fix the CLI or skill call path that produced the traceback.,/home/shadeform/.codex/sessions/2026/07/04/rollout-2026-07-04T13-31-45-019f2d53-f6d8-79a0-9c42-57422bb8059e.jsonl
