optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0012,"Confirmation of retaining/gathering only A^2*Omega for PSD k256. Validation remained 39/39; mixed512 reproduced the gain at 104.119ms after 103.859ms, and aggregate improved to branch-best 25247.953 us versus parent 25267.837 (matched remeasure 25260.875).",autocuda/optimize/2026-07-03-05-14-36/brief-5,ccf94104,autocuda/optimize/2026-07-03-05-14-36/brief-5:19,1,1.0105,1.0004,kept,8.33
opt_0013,"Restore explicit rest NS. Evaluate the permutation-invariant rest residual gate before sorting and gather only returned Q/L, eliminating the full AQ gather. Valid; mixed n512 98425.928 us is neutral (+0.07 ms within noise), full metric 25248.179496. Profile on required fifth-trial cadence.",autocuda/optimize/2026-07-03-05-14-36/brief-8,98ea3ef8,autocuda/optimize/2026-07-03-05-14-36/brief-8:16,1,1.0104,1.0406,kept,8.33
opt_0014,"Reduced multiway slack from six to three vectors (0.125%). Full validation passed; n=2048 measured 88075 us mean, 86258 us best, and 116303 us worst. Aggregate improved to 25251.779, beating the parent metric by 16.058.",autocuda/optimize/2026-07-03-05-14-36/brief-4,c07af476,autocuda/optimize/2026-07-03-05-14-36/brief-4:30,1,1.0103,1.0011,kept,8.33
opt_0015,Generated a contiguous width-224 PSD Gaussian tail directly instead of generating width256 and slicing. Validation passed; mixed512 measured 104.250ms and aggregate 25255.163 us. The changed deterministic random sequence offset the expected RNG/layout saving and did not beat the prior 25247.953 result.,autocuda/optimize/2026-07-03-05-14-36/brief-5,bcae71b1,autocuda/optimize/2026-07-03-05-14-36/brief-5:20,1,1.0102,0.9997,kept,8.33
opt_0016,"Restore C=3 and launch the smaller PSD secondary before dense, aiming to release the dense solve earlier through a short dependent stage. Valid but mixed n512 is 101116.862 us, about 0.45% slower than dense-first; profile required on fifth-trial cadence.",autocuda/optimize/2026-07-03-05-14-36/brief-8,a65651bf,autocuda/optimize/2026-07-03-05-14-36/brief-8:11,1,1.0101,1.0069,kept,8.33
opt_0017,"Restored the single cluster-first dependency chain and replaced the two-thread low-rank coordinator with a generator-staged solver: prepare dense/PSD sequentially, yield both Bk blocks, launch the dependency chain, then resume the exact PSD and dense continuations. Removes 96 net lines, host scheduling, and backend-setting races. Valid 39/39. Mixed512 improved 101393.190->100779.047 us; full geomean 25256.885 us.",autocuda/optimize/2026-07-03-05-14-36/brief-8,eec985dc,autocuda/optimize/2026-07-03-05-14-36/brief-8:7,1,1.0101,1.0393,kept,8.33
opt_0018,"Restored A^2*Omega reuse to PSD k256 only and removed cross-stage overhead: the classifier now retains only A^2*Omega, and mixed multi-bucket routing gathers it only for the PSD rows (not A*Omega and not dense rows). Validation passed; mixed512 improved to 103.859ms versus matched parent 104.744ms, and aggregate reached branch-best 25257.073 us.",autocuda/optimize/2026-07-03-05-14-36/brief-5,f26242b0,autocuda/optimize/2026-07-03-05-14-36/brief-5:18,1,1.0101,1.0659,kept,8.33
opt_0019,"Reduced dynamic multiway slack to exactly one vector via ceil(0.0001*2048). Full validation passed; unlike zero slack, the one completion vector preserves quality. n=2048 improved to 86788 us mean and 84055 us best, worst 115472 us. Aggregate 25257.468 beats the parent by 10.369.",autocuda/optimize/2026-07-03-05-14-36/brief-4,1990761f,autocuda/optimize/2026-07-03-05-14-36/brief-4:31,1,1.0101,0.9998,kept,8.33
opt_0020,"Specialized the nb=32 compact-T recurrences to warp 0: column dependencies use warp barriers, followed by one CTA handoff before the parallel store, in both med and cluster builders. Validation 39/39; branch-best aggregate 25258.879 us, mixed512 99885.707 us.",autocuda/optimize/2026-07-03-05-14-36/brief-10,e63af467,autocuda/optimize/2026-07-03-05-14-36/brief-10:13,1,1.0100,1.0001,kept,8.33
opt_0021,"Packed the compact-WY Gram as upper-triangular work in both med and cluster builders, computing only the entries consumed by the T recurrence while retaining CTA-wide parallelism. Validation 39/39; branch-best aggregate 25260.387 us, mixed512 99907.679 us, n352 6154.642 us.",autocuda/optimize/2026-07-03-05-14-36/brief-10,04b1ab9b,autocuda/optimize/2026-07-03-05-14-36/brief-10:12,1,1.0100,1.0024,kept,8.33
opt_0022,"Removed separate sketch-block orthogonalization for the isolated k256 PSD route: raw A*Omega32/A^2*Omega32 plus A*Omega_tail receive one combined range CQR, then the unchanged normalized power CQR2. Validation passed; mixed512 improved to 104.272ms and aggregate measured 25267.663 us, statistically tied with the 25267.837 parent.",autocuda/optimize/2026-07-03-05-14-36/brief-5,b365dc01,autocuda/optimize/2026-07-03-05-14-36/brief-5:13,1,1.0097,1.0010,kept,8.33
opt_0023,"Confirmation measurement of the fused PR summary candidate, with route documentation updated. All 39 validations passed; metric improved again to 25267.837, 0.96% better than the 25511.859 baseline and the repeatable branch best, with gains across low-rank, mixed, clustered, and sign-routed shapes.",autocuda/optimize/2026-07-03-05-14-36/brief-1,1f44c611,autocuda/optimize/2026-07-03-05-14-36/brief-1:37,1,1.0097,1.0008,kept,8.33
opt_0024,"Restored the exact best measured PSD-only classifier-reuse source after cache experiments: retain and gather only classifier A2Omega for n512 k256 PSD matrices, use it as the first 32 columns of the powered randomized range basis, and leave all sensitive routes unchanged. Full validation passed 39/39. Final aggregate 25271.836 us; identical source previously measured 25247.953 and 25257.073 us. Mixed n512 measured 104609 us final, previously 103859-104119 us versus 104744 us parent.",autocuda/optimize/2026-07-03-05-14-36/brief-5,3a8fddf7,autocuda/optimize/2026-07-03-05-14-36/brief-5:22,1,1.0095,1.0010,kept,8.33
opt_0025,"Reduced multiway oversampling from 0.5% to 0.25% (6 vectors). Full validation passed; n=2048 improved materially to 87602 us mean and 84477 us best, with 114539 us worst. Aggregate improved to 25279.235 despite noisy unrelated shapes, only 11.398 behind the parent.",autocuda/optimize/2026-07-03-05-14-36/brief-4,39d277f7,autocuda/optimize/2026-07-03-05-14-36/brief-4:29,1,1.0092,1.0003,kept,8.33
opt_0026,"Extended same-queue dependent-launch chain: launch the 234-matrix C=3 clustered-rest kernel as primary, then the dense k352 and PSD k256 reduced kernels as dependent grids; split rest allocation/launch/finalize so its numerical backtransform, NS, Rayleigh and gate remain unchanged. Valid 39/39. Mixed512 improved 102448.854->101393.190 us and 104036.766->101393.190 (-2.54%) from compact-only; full geomean 25284.047 us in a slower system-wide run.",autocuda/optimize/2026-07-03-05-14-36/brief-8,86fd967f,autocuda/optimize/2026-07-03-05-14-36/brief-8:4,1,1.0090,1.0001,kept,8.33
opt_0027,"Added same-default-queue Programmatic Dependent Launch for the independent mixed dense k352 and PSD k256 reduced megakernels, coordinating their Bk readiness with two host threads while serializing all surrounding PyTorch work. Valid 39/39. Mixed512 improved 104036.766->102448.854 us (-1.53%); full geomean measured 25285.967 us in a broadly slower run.",autocuda/optimize/2026-07-03-05-14-36/brief-8,4804491e,autocuda/optimize/2026-07-03-05-14-36/brief-8:3,1,1.0089,0.9965,kept,8.33
opt_0028,Restored the compact best-measured production source after fully bracketing classifier and CQR fusion variants. submission.py is byte-identical to 3a8fddf78/ccf94104d. Full validation passed 39/39. Final rerun 25286.330 us with mixed n512 104362 us; identical source previously measured best 25247.953 and confirmation 25257.073 us. Active fusion variants were not retained because they were neutral or slower.,autocuda/optimize/2026-07-03-05-14-36/brief-5,32d88ef1,autocuda/optimize/2026-07-03-05-14-36/brief-5:33,1,1.0089,1.0067,kept,8.33
opt_0029,"Restored four power iterations and halved the multiway oversampling margin from 1% to 0.5% (11 vectors). Full validation passed; n=2048 improved to 89300 us mean and 86990 us best with a 116676 us worst tail. Aggregate improved to 25286.541, 18.704 behind the parent.",autocuda/optimize/2026-07-03-05-14-36/brief-4,a06bae15,autocuda/optimize/2026-07-03-05-14-36/brief-4:28,1,1.0089,1.0005,kept,8.33
opt_0030,"Added one Triton batch-summary reduction for PR min/max, all low-rank band populations, mixed dense-window count, and sign threshold count; custom_kernel now consumes one seven-float host transfer instead of repeated PyTorch reductions and syncs, while preserving per-matrix PR for peel masks. Validation passed; metric improved to 25287.811, 0.88% better than baseline and the new best.",autocuda/optimize/2026-07-03-05-14-36/brief-1,d6b73a53,autocuda/optimize/2026-07-03-05-14-36/brief-1:36,1,1.0089,1.0044,kept,8.33
opt_0031,"Replaced the two-block k256 PSD seed with A^2*Omega32 alone plus A*Omega_tail, one range CQR, and the normalized power CQR2. Validation passed; mixed512 measured 104.319ms, matching the wider two-block route at less reuse/concatenation work, and aggregate was 25290.009 us.",autocuda/optimize/2026-07-03-05-14-36/brief-5,285111a4,autocuda/optimize/2026-07-03-05-14-36/brief-5:16,1,1.0088,1.0010,kept,8.33
opt_0032,"Reduced k256 PSD block stabilization to one CQR pass per sketch block plus one combined range pass, followed by the unchanged normalized power CQR2. All validation passed and mixed512 measured 105.18ms versus matched parent 104.74ms; aggregate 25291.683 us, within 0.12% but still no measured gain.",autocuda/optimize/2026-07-03-05-14-36/brief-5,af3ade3a,autocuda/optimize/2026-07-03-05-14-36/brief-5:12,1,1.0087,1.0008,kept,8.33
opt_0033,"Correctly scoped the med-only fused bisection/twisted stage: each eigenvalue owner carries lambda directly into its LDL recurrences, removing the intervening CTA barrier while retaining the full-CTA WY builder. Validation 39/39; branch-best aggregate 25293.735 us, mixed512 100485.982 us.",autocuda/optimize/2026-07-03-05-14-36/brief-10,c839dd3e,autocuda/optimize/2026-07-03-05-14-36/brief-10:10,1,1.0086,1.2550,kept,8.33
opt_0034,"Replaced full-batch Q/L concatenation with a three-source Triton scatter that reads low-rank, two-level and clustered-rest outputs directly and writes final packed order once. Valid 39/39. Mixed512 measured 100715.843 versus 100665.011 us (neutral, +0.05%); full geomean 25294.471 us in a slower run.",autocuda/optimize/2026-07-03-05-14-36/brief-8,94a240fd,autocuda/optimize/2026-07-03-05-14-36/brief-8:9,1,1.0086,0.9980,kept,8.33
opt_0035,"Cached the deterministic full Gaussian range and complement bases for the PSD k256 route, preserving the better full-width random sequence while removing repeat-time RNG/allocation. Validation passed; mixed512 was 104.043ms, statistically identical to no-cache 103.859-104.119ms, and aggregate 25296.686 us. RNG traffic is not a meaningful bottleneck.",autocuda/optimize/2026-07-03-05-14-36/brief-5,865240e0,autocuda/optimize/2026-07-03-05-14-36/brief-5:21,1,1.0085,0.9984,kept,8.33
opt_0036,"Reverted four-start scaling to one vector and increased A^2 power iterations from 4 to 5. Validation passed; n=2048 measured 90706 us mean and 86628 us best, but the same 169737 us fallback tail remained. Aggregate 25299.614, essentially tied with the best 27-step checkpoint.",autocuda/optimize/2026-07-03-05-14-36/brief-4,a1117399,autocuda/optimize/2026-07-03-05-14-36/brief-4:27,1,1.0084,1.0038,kept,8.33
opt_0037,"Raised sign refinement from 26 to 27 iterations at 1% margin. Validation passed; n=2048 measured 89973 us mean, 86868 us best, and 119209 us worst. Aggregate improved to 25301.187, narrowing the parent gap to 33.35.",autocuda/optimize/2026-07-03-05-14-36/brief-4,d9a4f0cf,autocuda/optimize/2026-07-03-05-14-36/brief-4:19,1,1.0083,1.0009,kept,8.33
opt_0038,"Restricted k256 inverse+GEMM CQR to unconditional non-final passes and enabled TF32 for that GEMM; all final and conditionally-final passes retain library FP32 tall TRSM, providing full-precision correction. Validation 39/39 and benchmark check passed. Aggregate 25307.073 us; mixed mean 104971 us was contaminated by a 150ms outlier (best 103686 us), so no stable end-to-end win can be claimed. Profile used to judge actual kernel savings.",autocuda/optimize/2026-07-03-05-14-36/brief-5,0cca86e1,autocuda/optimize/2026-07-03-05-14-36/brief-5:30,1,1.0081,1.0016,kept,8.33
opt_0039,"Restricted direct BF16 Krylov reuse to the gate-clean dense bands (n512 k352 and n1024 k608), restoring the parent range finder for PSD, exact-rank, near-rank, and geometric spectra. Validation remained 39/39; rankdef/nearrank/geometric returned to 79.4/90.2/28.6ms, mixed512 measured 105.1ms, dense512/1024 73.3/44.0ms, and geomean recovered to 25308.855 us.",autocuda/optimize/2026-07-03-05-14-36/brief-5,817a6fbf,autocuda/optimize/2026-07-03-05-14-36/brief-5:2,1,1.0080,1.3852,kept,8.33
opt_0040,"Confirmation of raw rank32 classifier blocks plus one range CQR and normalized power for the mixed PSD k256 bucket. Validation remained 39/39; mixed512 reproduced at 104.328ms (prior 104.272ms, matched parent 104.744ms), but unrelated n2048/small-shape noise produced 25309.737 us overall. The per-shape reuse effect is ~0.4%, below the run's 1% noise floor.",autocuda/optimize/2026-07-03-05-14-36/brief-5,040bf95b,autocuda/optimize/2026-07-03-05-14-36/brief-5:14,1,1.0080,0.9983,kept,8.33
opt_0041,"Added one normalized A@Q plus two-pass CQR power step after the orthogonalized k256 PSD block-Krylov range. This restored mixed512 from fallback-dominated 146.1ms to a gate-clean 106.1ms, but extra block orthogonalization/CQR exceeded the saved 64-column range product; geomean 25313.112 us versus parent remeasure 25260.875.",autocuda/optimize/2026-07-03-05-14-36/brief-5,8749b7f4,autocuda/optimize/2026-07-03-05-14-36/brief-5:11,1,1.0079,1.0247,kept,8.33
opt_0042,"Reduced the mixed PSD block-Krylov reuse width from 32 to 16, replacing 32 rather than 64 columns of the initial range GEMM. Validation passed, but mixed512 regressed to 105.074ms versus rank32's repeatable 104.27-104.33ms; aggregate 25314.983 us. The wider degree-two seed is the better measured configuration.",autocuda/optimize/2026-07-03-05-14-36/brief-5,2f79ad4f,autocuda/optimize/2026-07-03-05-14-36/brief-5:15,1,1.0078,0.9998,kept,8.33
opt_0043,"Replaced slow one-CTA WMMA classifier with a Triton SM100 tcgen05 pipeline. cuBLAS forms A*Omega; Triton forms full-batch A2Omega only in tensor-memory accumulators and emits per-row FP32 norm partials; a fused ratio kernel compacts PSD indices; after the existing route-summary sync, cuBLAS recomputes A2Omega only for compact PSD rows, making that retained block its sole global write. Validation 39/39. Aggregate 25315.699 us; dense512 72616, mixed512 104603, rankdef512 79404, clustered512 34372 us, within 50-75 us of prior-source n512 timings and far better than active WMMA. Pipeline is structurally complete but end-to-end neutral/slightly slower.",autocuda/optimize/2026-07-03-05-14-36/brief-5,3be0d3ca,autocuda/optimize/2026-07-03-05-14-36/brief-5:28,1,1.0077,1.0032,kept,8.33
opt_0044,"Materialized small Linv^T contiguously so the non-final k256 inverse-GEMM CQR can dispatch a tensor-core-compatible NNN layout. Validation 39/39 and benchmark check passed. Mixed n512 104707 us versus classifier-only tcgen pipeline 104603 us; aggregate 25316.412 us. The small transpose copy plus inverse launch still consumes the blocked-GEMM benefit, so library tall TRSM remains preferable.",autocuda/optimize/2026-07-03-05-14-36/brief-5,ade39da6,autocuda/optimize/2026-07-03-05-14-36/brief-5:31,1,1.0077,0.9996,kept,8.33
opt_0045,"Extended per-eigenvalue bisection/twisted fusion to the cluster kernel, removing one CTA barrier plus one cluster-wide synchronization while preserving rank ownership. Validation 39/39; aggregate 25320.316 us, mixed512 100466.649 us.",autocuda/optimize/2026-07-03-05-14-36/brief-10,75dfb908,autocuda/optimize/2026-07-03-05-14-36/brief-10:11,1,1.0076,0.9990,kept,8.33
opt_0046,"Raised sign refinement from 24 to 26 iterations with 1% slice margin. Full validation passed; dense n=2048 reached 89812 us mean and 86042 us best with a 112822 us worst tail. Aggregate improved to 25322.974, the best multiway result so far.",autocuda/optimize/2026-07-03-05-14-36/brief-4,7e5ecf8f,autocuda/optimize/2026-07-03-05-14-36/brief-4:18,1,1.0075,1.0369,kept,8.33
opt_0047,"Implemented one-CTA WMMA BF16 fused classifier for n512: reads FP32 A directly, forms A*Omega and A2*Omega with both intermediates in shared memory, reduces PR, emits route summaries, atomically compacts PSD indices, and writes retained A2Omega globally only for qualifying rows. PSD bucket consumes compact order directly, eliminating its nonzero/index_select seed gather. Persistent scalar CQR prototype disabled. Validation 39/39. Aggregate 25324.031 us; mixed n512 104570 us versus final prior-run 104609 us, so fusion is end-to-end neutral within noise but removes the intended global materialization/gather path. Profile next to quantify kernel occupancy.",autocuda/optimize/2026-07-03-05-14-36/brief-5,418aff4d,autocuda/optimize/2026-07-03-05-14-36/brief-5:26,1,1.0074,1.1246,kept,8.33
opt_0048,"Reduced multiway per-slice margin to 1%. Full validation passed; dense n=2048 improved to 91350 us mean and 87894 us best, with much smaller tail variance. Aggregate improved to 25335.484.",autocuda/optimize/2026-07-03-05-14-36/brief-4,7fafe85c,autocuda/optimize/2026-07-03-05-14-36/brief-4:15,1,1.0070,1.0053,kept,8.33
opt_0049,"Kept the first sketch intermediate A*Omega in BF16 instead of writing FP32 then recasting it for the second product; its trace norm explicitly accumulates FP32. All 39 validations passed and routing stayed stable; metric improved to 25342.737, 0.66% better than baseline and the new best.",autocuda/optimize/2026-07-03-05-14-36/brief-1,0a9f3958,autocuda/optimize/2026-07-03-05-14-36/brief-1:32,1,1.0067,1.0015,kept,8.33
opt_0050,"Added one Triton kernel that jointly reduces BF16 A*Omega and A^2*Omega sum-of-squares and computes the final participation ratio, replacing two vector_norm launches plus scalar postprocessing. Validation passed; metric 25344.829 tied the best within 0.01%, with broad routed-shape gains and one noisy n=1024 sample.",autocuda/optimize/2026-07-03-05-14-36/brief-1,4c1fa732,autocuda/optimize/2026-07-03-05-14-36/brief-1:34,1,1.0066,1.0007,kept,8.33
opt_0051,"Mapped only n512 k256 PSD CQR right solves to a small batched triangular inverse plus true-FP32 dense GEMM, leaving all other widths on library tall TRSM. Validation 39/39; benchmark check passed. Mixed n512 regressed from tcgen pipeline 104603 to 104976 us (high run variance; best 103828), aggregate 25346.994 us. Extra inverse and FP32 SIMT GEMM work did not beat optimized cuBLAS tall TRSM.",autocuda/optimize/2026-07-03-05-14-36/brief-5,a9c7a6f0,autocuda/optimize/2026-07-03-05-14-36/brief-5:29,1,1.0065,0.9988,kept,8.33
opt_0052,"Confirmation measurement of the validated orthogonal rank-32 BF16 trace classifier, with documentation updated to describe the active algorithm. Metric improved again to 25356.443, confirming a repeatable ~0.6% win over the 25511.859 baseline with stable per-shape routing.",autocuda/optimize/2026-07-03-05-14-36/brief-1,81607fea,autocuda/optimize/2026-07-03-05-14-36/brief-1:29,1,1.0061,1.0007,kept,8.33
opt_0053,"Kept both A*Omega and A^2*Omega outputs in BF16 and accumulated both trace norms in FP32, removing the remaining FP32 narrow-output write. All validation and routes passed; metric 25362.359 was statistically tied with the 25342.737 best, with n=512 gains offset by a noisy n=2048 sample.",autocuda/optimize/2026-07-03-05-14-36/brief-1,a838c137,autocuda/optimize/2026-07-03-05-14-36/brief-1:33,1,1.0059,0.9992,kept,8.33
opt_0054,"Combined the stable orthogonal rank-32 classifier with BF16/FP32-output narrow products and estimated both tr(A^2) and tr(A^4) from the sketch, eliminating the earlier redundant full-input reduction so one BF16 cast amortizes across both GEMMs. All validation passed; metric improved to 25374.783, 0.54% better than baseline and the new best, with broad routed-shape gains.",autocuda/optimize/2026-07-03-05-14-36/brief-1,f46f7482,autocuda/optimize/2026-07-03-05-14-36/brief-1:28,1,1.0054,1.0020,kept,8.33
opt_0055,"Restored fixed rank 32 and removed all inactive FP8 sign/Gram/probe hooks, the eager cuBLASLt extension build, and temporary diagnostics, reducing the final baseline diff to the orthogonal BF16 classifier only. All validation passed; metric 25381.319 retained the repeatable win within run variance while build time dropped to ~2s.",autocuda/optimize/2026-07-03-05-14-36/brief-1,fd4fb7d3,autocuda/optimize/2026-07-03-05-14-36/brief-1:31,1,1.0051,1.0006,kept,8.33
opt_0056,"Restored 8x24 SLQ and replaced single-vector sign scaling with four power starts, using the maximum Rayleigh estimate. Validation passed and fast best was 86905 us, but fallback tails remained and thin-matmul overhead raised n=2048 mean to 92733 us; aggregate 25395.495.",autocuda/optimize/2026-07-03-05-14-36/brief-4,b7e9b261,autocuda/optimize/2026-07-03-05-14-36/brief-4:26,1,1.0046,1.0010,kept,8.33
opt_0057,"Fixed CUDA 13 WMMA BF16 fragment type so the one-CTA fused classifier actually compiled and ran. Full validation passed 39/39. Active kernel regressed n512 routes consistently by roughly 0.5-0.8 ms: dense 73190 us, mixed 105272 us, rankdef 80041 us, clustered 35060 us; aggregate 25395.905 us. This brackets large-SMEM one-CTA legacy-WMMA production as slower than cuBLAS BF16 GEMMs despite eliminating AB conversion, A2Z global writes for non-PSD rows, summary launch, and PSD seed gather.",autocuda/optimize/2026-07-03-05-14-36/brief-5,16f565fb,autocuda/optimize/2026-07-03-05-14-36/brief-5:27,1,1.0046,0.9972,kept,8.33
opt_0058,"Restored stable max/min trees and rank-0 compact-WY tail while retaining in-place twisted factors. Exact trial-1 source revalidated 39/39; aggregate 25395.974 us and mixed512 100269.089 us, confirming the fused-scratch path under a stable run.",autocuda/optimize/2026-07-03-05-14-36/brief-10,b305cb87,autocuda/optimize/2026-07-03-05-14-36/brief-10:6,1,1.0046,1.0715,kept,8.33
opt_0059,"Used structure-aware sketch widths: rank 32 for n=512 and rank 16 for n>=1024. Validation passed and mixed n=512 stayed stable, but the n=1024 geometric route regressed ~327us; aggregate 25397.750 trailed fixed rank 32, so width 32 remains preferable globally.",autocuda/optimize/2026-07-03-05-14-36/brief-1,96610973,autocuda/optimize/2026-07-03-05-14-36/brief-1:30,1,1.0045,0.9984,kept,8.33
opt_0060,"Threaded the already-computed high-PR sign-route two-level mask into _eigh_twolevel, eliminating a duplicate two-matvec structural probe on clustered n=512 batches. Validation passed; clustered improved ~188us (34.90ms to 34.72ms), while unrelated fleet noise yielded a 25400.173 aggregate.",autocuda/optimize/2026-07-03-05-14-36/brief-1,adb906a8,autocuda/optimize/2026-07-03-05-14-36/brief-1:35,1,1.0044,0.9978,kept,8.33
opt_0061,"Restored 24 Lanczos steps and doubled independent probes from 8 to 16. Validation passed, but the changed terciles and extra estimator width regressed n=2048 to 95066 us mean (90281 us best), aggregate 25409.835.",autocuda/optimize/2026-07-03-05-14-36/brief-4,3867c0f0,autocuda/optimize/2026-07-03-05-14-36/brief-4:24,1,1.0040,1.0568,kept,8.33
opt_0062,"Required sub-1% remeasure of unchanged diagonal-router commit: aggregate 25410.785 us, confirming a best score below trial 10's 25422.643; mixed1024 105765.719 us, dense1024 43661.576 us, nearrank1024 89972.852 us, geometric1024 28608.921 us.",autocuda/optimize/2026-07-03-05-14-36/brief-0,3fb87a35,autocuda/optimize/2026-07-03-05-14-36/brief-0:15,1,1.0040,1.0007,kept,8.33
opt_0063,"Reversed the dependent chain to dense-k352 primary, clustered-rest secondary, PSD-k256 tertiary, adding a dependent cluster launch mode with tail dependency synchronization. Valid 39/39 but mixed512 regressed 101393.190->104126.783 us; full geomean 25411.383 us. The earlier cluster-first order remains the measured keeper.",autocuda/optimize/2026-07-03-05-14-36/brief-8,fecf4c05,autocuda/optimize/2026-07-03-05-14-36/brief-8:5,1,1.0040,0.9950,kept,8.33
