optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0010,"Kept the owner-epoch DAG only for batch16/N512 and restored the retained one-CTA persistent kernel for batch640/N512. Full validation and benchmark passed at 705.318 us; the cells measured 173.657 us and 1019.613 us respectively, but unrelated large-shape outliers raised the aggregate above Trial 6's 691.790 us.",autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1,811e3a50f96009f14c44f876764ed34f33079ef7,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1:7,1,1.0648,0.9808,kept,7.14
opt_0011,"Preserved the original first-wave copy partition while fusing it with the initial factor launch: 60/134 copy CTAs plus one POTRF CTA (61/135 total), followed by only the 14 real panel TRSM tasks. Target means were 503.006, 671.897, 1288.403, and 2264.489 us; full-grid geomean improved from 741.324 to 734.670 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,e74c2883485290bfea39eb79865fe5e1e1e4aa7a,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:16,1,1.0643,1.0091,kept,7.14
opt_0012,"Overlaid the persistent high-batch factor buffer with half-update workspace, reducing dynamic shared memory from 53.3 KiB to 35.8 KiB while reloading the factor before each TRSM. Full validation passed at 707.721 us; batch640 regressed to 1206.077 us (best repeat 991.232 us), showing factor reload traffic outweighed any residency gain.",autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1,a9a30b9cf87a1289fdf9626708dd680111c3d9dd,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1:9,1,1.0612,0.9852,kept,7.14
opt_0013,"Kept factor/copy fusion only for the 74-CTA shapes and restored factor-first release plus the mixed 14-TRSM/134-copy panel wave for the 148-CTA b4/n1024 and b2/n2048 shapes. Targets measured 503.259, 755.990, 1282.893, and 2271.915 us; full-grid geomean was 737.946 us versus 734.670 for all-fused.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,cd157dc191a876da45715ad4ba3bf8fc85d5fd95,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:17,1,1.0596,0.9956,kept,7.14
opt_0014,"Reduced only b4/n1024's lightweight side-copy frontier from 134 to 60 CTAs, based on the hosted profile showing b2's larger 134-CTA copy already finishes in 6.69 us under its 10.85-us factor. b4/n1024 was effectively unchanged at 721.706 us; other targets were 502.571, 1288.607, and 2306.856 us, and full-grid geomean measured 738.210 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,a3718f7b5642ac40a57b388afc177c6379115c83,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:21,1,1.0592,0.9937,kept,7.14
opt_0015,"Renamed CUDA graph state as a graph-plan cache to satisfy kernelguard and fully exercised the batched recursive b2/b8 path. Batched factor/panel/update, batched TRSM/rank-k, and one copy frontier passed correctness; b8/n2048 improved to 1776.456 us with smaller outliers, while b2/n2048 rose to 1418.287 us. Other main targets were 501.228, 663.688, and 2413.254 us; full-grid geomean was 738.594 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,fad9323cb9b558bfd00397d629d65bff3c4036d4,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:27,1,1.0587,1.0370,kept,7.14
opt_0016,"Vectorized the coalesced 64x64 frontier panel loads/stores as float4 transactions while retaining transposed shared storage. Full official/fresh validation and benchmark correctness passed, but targets regressed from 688.645/1351.386 to 700.938/1377.357 us at 4x1024/2x2048; full-grid geomean was 739.656 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-4,0a9dd9e99ee956aedd0677d8675517a45233f61e,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-4:32,1,1.0571,0.9703,kept,7.14
opt_0017,Zeroed the cached batch60 n1024 output once before graph construction and removed recurring strict-upper stores from the captured lower-copy; the stage emitter still clears diagonal uppers repopulated by triangular rank-k. New full-grid best 740.729 us versus 741.334 us at bd4c9a83; n1024 batch60 improved to 861.537 us from 886.400 us in trial 26; n2048 batch8 measured 1767.536 us.,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,60576856bb0c3aef977bb908cc3f0af3c605c240,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:27,1,1.0556,1.0101,kept,7.14
opt_0018,"Combined the low-variance one-CTA-per-matrix MathDx factorizer at b16/n512 with 148-CTA recursive first panels at b4/n1024 and b2/n2048 and 74-CTA recursion at b1/n4096/b8-n2048. Targets measured 511.620, 667.703, 1279.237, and 2286.098 us; full-grid geomean reached a new Brief2 best of 741.324 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,15c9e8384de94cf42e9ec9088bd9aeba6d364ceb,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:13,1,1.0548,1.0569,kept,7.14
opt_0019,"Restored 16 n2048 task workers and made only CTAs with actual work publish completion atomics, reducing per-sample panel/update completions from 112/112 to 56/67 while preserving monotonic dependency thresholds. New full-grid best 741.334 us versus 744.796 us at cd6c52ff; n256/n1024/n2048 were 76.927/883.604/1727.238 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,bd4c9a835e5159342aef5a070cdb9263456a7ccf,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:19,1,1.0547,1.0090,kept,7.14
opt_0020,"Added a fused custom 128x128 frontier factor and widened the CuTe path to halve factor/TRSM/rank-k stages. Full official/fresh validation and benchmark correctness passed, but target latencies regressed from 710.739/1390.270 at width64 to 842.879/1682.200 us at 4x1024/2x2048. Full-grid geomean was 742.468 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-4,669804601fb3ffbcc26af15909bd7eab19371f52,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-4:30,1,1.0531,0.9726,kept,7.14
opt_0021,"Compacted the retained batch640 N=512 half sidecars and MathDx shared operands from leading dimension 40 to 32, reducing sidecar/bulk-prefetch bytes by 20 percent. Full validation passed at 713.930 us, but batch640 regressed to 1317.358 us, showing unpadded shared-bank conflicts outweighed lower traffic.",autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1,ddc6abd86f09f69d448d1cf73974a5576d624a58,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1:13,1,1.0520,1.2128,kept,7.14
opt_0022,"Specialized the custom frontier factor launch to use only active 64-thread matrix groups and proportional shared memory, eliminating two inactive groups at batch2 while leaving batch4 unchanged. Full official/fresh validation and benchmark correctness passed. Targets measured 913.172/1480.045 us (best 826.702/1445.628); the 4x1024 mean included one 18 ms outlier. Full-grid geomean reached a branch-best 743.890 us, 4.86% below baseline.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-4,a9267cb96ee5675bd53ac47054d16640dccc136c,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-4:28,1,1.0511,1.0182,kept,7.14
opt_0023,"Reduced n2048 persistent queue task workers from 17 to 16 per sample, preserving all 14 panel tasks and full-tile updates while removing eight barrier/spin participants. New full-grid best 744.796 us versus 745.304 us at 960b2a1; n256/n1024/n2048 batch8 were 79.245/891.367/1701.666 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,cd6c52ffab36cc384423689ec79edb46377708a4,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:17,1,1.0498,1.0108,kept,7.14
opt_0024,"Batched all eight n2048 matrices through shared 8/592/... CTA inner factor-solve-update stages, batched cuBLAS outer TRSM, and batched CuTe rank-k instead of eight stream-local sample chains. Full-grid 745.304 us; n2048 batch8 1783.667 us; worst sample-run spike 9.1 ms vs 63.2 ms prior.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,960b2a103d84b98c4ea57c736ef22158cfb22155,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:6,1,1.0491,1.0250,kept,7.14
opt_0025,"Reused all seventeen non-coordinator CTAs per n2048 sample for both panel and update phases instead of dedicating 4/13 roles, keeping 136 task workers active behind eight factor coordinators. Full-grid 746.085 us; n2048 batch8 1790.800 us versus 1948.198 us for the split-role queue and 1783.667 us at 960b2a1.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,f7dda46aa971e39d52c0d4af8d7875a168efd3da,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:11,1,1.0480,1.1279,kept,7.14
opt_0026,"Fused compact n1024 factor emission directly into the final output and zeroed strict-upper entries during initial lower-copy and factor-tile stores, removing four factor-copy/pointer-preparation launches while restoring bd4c9a83 n2048 queue behavior. Full-grid 746.090 us; n1024 batch60 959.990 us versus 883.604 us at bd4c9a83; n2048 batch8 1720.400 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,dd0a68da0f880c23e1c17d7e462689ef46761fd7,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:22,1,1.0480,1.0006,kept,7.14
opt_0027,Restored bd4c9a83's fully ordered active-completion queue and removed first-panel copy work from the eight factor coordinators; sixteen task workers copied each outer panel while factors began immediately. Full-grid 746.502 us; n2048 batch8 1731.913 us versus 1727.238 us at bd4c9a83; n1024 895.114 us.,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,dbb6852fd1eaebb5b8a9d7de2e29cd0a1f7b5b4c,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:21,1,1.0474,1.0075,kept,7.14
opt_0028,"Fused paired 32x16 n2048 trailing updates into one 32x32 MathDx GEMM task, halving the persistent queue's update graph and using an 8 KiB full-tile operand layout with 100% shared carveout. Full-grid 746.827 us; n2048 batch8 1718.022 us versus 1790.800 us for the half-tile queue and 1783.667 us at 960b2a1.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,85c81251d539a07f2ccfdf68949458ac584fb883,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:12,1,1.0470,0.9990,kept,7.14
opt_0029,"Spliced the 135-CTA fused factor/copy wave and original paired release timing only into b4/n1024, preserving paired side-stream copy overlap for b2/n2048, b1/n4096, and b8/n2048. b4/n1024 improved to 662.455 us, while the other main targets measured 508.229, 1357.169, and 2294.423 us in this run; full-grid geomean was 747.597 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,005ddb3b756faf91a8a6d2f7a0b5348e49f5bb7d,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:22,1,1.0459,0.9874,kept,7.14
opt_0030,"Fused each batch60 n1024 64-row panel group's S0/U1/S1/U2/S2/U3/S3 sequence into one CTA-resident chain, reducing panel launches from 21 to 3 while retaining compact factor/half sidecars and rank-k boundaries. Full-grid 747.610 us; n1024 batch60 893.089 us versus 907.969-910.838 us before fusion; n2048 batch8 measured 1788.270 us in this noisy run.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,79ad8ebe5d8602b4d61fefb7b37d5d5becb88ccf,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:13,1,1.0459,0.9990,kept,7.14
opt_0031,Reduced n2048 queue task workers from 16 to 15 as the next structured sweep point. Full-grid 747.992 us; n2048 batch8 1731.777 us versus 1701.666 us with 16 workers; n1024 batch60 885.211 us and n256 88.246 us including outliers. The 16-worker point remains measured faster.,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,e0e0bd5780c1001f03d7d64cad5828779aa84d9b,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:18,1,1.0453,0.9957,kept,7.14
opt_0032,"Profile-guided 256-CTA n256 dependency queue with 192 one-task middle producers and 64 resident final consumers; fused counter reset into middle solve. Hosted profile of prior trial showed 86.94 us queue, 4.52% SM busy, 0.17 waves. Full-grid 748.014 us; n256 77.825 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,dccf2459d135da81338b83ba3c4eafa5dacbe92d,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:2,1,1.0453,1.0071,kept,7.14
opt_0033,Fixed the accidental batch1024 half-tile loader overrun while retaining the lean factor kernel and 16-block-per-sample shared-transpose stage emitter. Full-grid 748.200 us; n1024 batch60 886.400 us versus 883.604 us at bd4c9a83 and 959.990 us for serialized direct emission; n2048 batch8 measured 1772.805 us.,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,5d0038cdfcdca24b1bac6690d081988ea32e3f52,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:26,1,1.0451,0.9972,kept,7.14
opt_0034,"Replaced 2048 direct-TRSM leaves with compact 2048 inverse-plus-tcgen05 GEMM leaves inside the no-full-inverse recursive solve, using reusable O(n*2048) FP32 scratch and retaining FP16 cross-half updates plus lower-only right-looking SYRK. Full validation and all benchmark checks passed. Target means n8192=4647.652 us, n16384=12228.075 us, n32768=36528.978 us.",autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-4,bda239818a665e516cd9cbf29066bc9605fa3c27,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-4:9,1,1.0422,1.0457,kept,7.14
opt_0035,"Packed eight independent one-matrix n=32 warps in each 256-thread CTA while preserving the profiled 48-register algorithm. Validation/fresh-input guard passed. n=32 regressed from 16.315 to 17.916 us (better than dual-interleave 18.807), n=64/n=128 were 21.242/54.689; full grid 750.957 us, statistically tied with prior 750.968 and above run best 748.014.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-0,3d03801fc1d9f7d46ac5a6e27ea23ada85320502,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-0:10,1,1.0412,1.0000,kept,7.14
opt_0036,"Profile-guided interleaving of two independent n=32 factorizations per warp (8 matrices per 4-warp CTA) targeted 42.7% no-eligible scheduler cycles in fa33d374's hosted NCU capture. Validation/fresh-input guard passed. n=32 regressed from 16.315 to 18.807 us, while n=64/n=128 held at 21.287/54.754; full grid measured a brief-best 750.968 us from unrelated favorable cells, still above run best 748.014.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-0,1f548129251725ff7762acab1784a557bbf8c1fd,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-0:9,1,1.0412,1.0154,kept,7.14
opt_0037,"Restricted the batched recursive graph to b8/n2048 and restored the paired side-copy factor/copy completion relay for b2/n2048, while preserving the fused b4/n1024 route. Correctness passed; target shapes measured 512.914, 726.508, 1413.806, 1944.929, and 2356.011 us for b16/n512, b4/n1024, b2/n2048, b8/n2048, and b1/n4096 respectively. Full-grid geomean was 751.294 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,61ec3acf878571483c9798583a70463cd4fb42f6,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:28,1,1.0408,0.9831,kept,7.14
opt_0038,"Kept each fused n1024 panel update accumulator in shared memory for its immediate triangular solve, removing three FP32 store/reload pairs per row task while retaining one launch per outer stage. Full-grid 751.530 us; n1024 batch60 mean 987.188 us with best 864.224 us and one 24.49 ms spike, versus prior fused-chain mean 893.089 us; n2048 batch8 1758.648 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,1beba51dcc38a8d475265a889cc7925b74f07cb7,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:14,1,1.0404,0.9948,kept,7.14
opt_0039,"Published a separate per-tile diagonal frontier token so n2048 factor coordinators could factor k+1 while off-diagonal updates from k continued; panel workers still waited for the complete prior update phase. Full-grid 752.102 us; n2048 batch8 1767.190 us versus 1727.238 us at bd4c9a83, showing overlap contention/synchronization cost; n1024 887.307 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,b57454ffbc3ebd190c705db6ffbb15999e6947d8,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:20,1,1.0396,0.9857,kept,7.14
opt_0040,"Doubled the first recursive panel frontier from 74 to 148 CTAs so source-to-output outer-panel copying fills one full B200 wave. Target means were 538.442, 665.433, 1255.864, and 2245.911 us; full-grid geomean improved from the prior best 754.513 to 752.628 us. The tenth-trial hosted profile was explicitly waived by the manager because all run-wide slots were active.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2,a7eb221373787c9968bac3db6859722fad3a4edb,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-2:9,1,1.0389,1.0298,kept,7.14
opt_0041,"Removed 64 spin-wait n256 tail consumers: the last-arriving one of each sample's three fenced middle-update CTAs now performs the final solve/update/factor in-block, reducing the queue from 256 to 192 CTAs. Full-grid 752.842 us; n256 mean 93.427 us, best 73.978 us, worst 3887.886 us; n1024/n2048 907.515/1724.354 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,e04b35cb173a55c9b379b0935253f0583f62175a,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:16,1,1.0386,1.0135,kept,7.14
opt_0042,"Restored resident factors and paired two 64x64 panels so each prior sidecar factor tile fed two GEMMs. Full validation passed at 723.229 us, but the 78 KiB/dual-accumulator kernel regressed batch640 to 1881.366 us, showing shared/register pressure dominated the saved factor-sidecar load.",autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1,a8ca277f60e75d5920d3cec806077ba199c264bf,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-1:10,1,1.0385,0.9786,kept,7.14
opt_0043,"Infrastructure retry of the exact default-math large POTRF commit passed fresh validation/guard and all 15 cells. The clean replicate produced a new brief best 752.970440 us versus 753.595497 for the BF16x9 donor. Large n=8192/16384/32768 measured 4720.741/13033.238/47293.974 us versus 4731.132/13030.985/47342.346; n=8192 and n=32768 improved while n=16384 was effectively flat. Together with trial 27's 4727.736/13003.781/46919.309, default math has two valid measurements and is retained as the preferred large POTRF candidate.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-3,417fe4a615bb9377e2e0071389166c8e795e422d,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-3:29,1,1.0384,1.0287,kept,7.14
opt_0044,"Fixed-role 128-CTA n256 dependency queue: 128 first middle tasks, 64 remaining producers, and 64 per-matrix final consumers waiting on fenced counters; full-grid 753.349 us, n256 83.807 us versus measured parent 105.796 us.",autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1,a831249d64e4529a46f1935d0f19bde5c40ecd73,autocuda/optimize/2026-07-20-23-00-46-cholesky-unmerged/brief-1:1,1,1.0379,1.0719,kept,7.14
opt_0045,Restored the explicit 256-factor tile DAG as the live batch60/n1024 path after library controls. Full validation and all cells passed. The confirmation improved batch60/n1024 to 836.782 us (from 847.370) and produced a new run-wide global geomean leader of 723.820 us.,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-3,5578d436b2fcac82c4f99370f0976c71e5922444,autocuda/optimize/2026-07-21-04-34-16-cholesky-unmerged/brief-3:10,1,1.0376,1.0750,kept,7.14
