optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0047,"Restored byte-identical validated 12-KiB MathDx shared layout after cached L[0,k] reduced residency; retained measured B640 N512 1912.231 us and aggregate 1290.832648 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,1bf38b2645048db20fabc2b003aa8addb11a1a44,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:49,1,1.6684,1.0151,kept,3.70
opt_0048,Restored byte-identical validated effective MathDx descriptor after the pipeline-only flag proved inert on shared-memory execute; retained measured B640 N512 1912.231 us and aggregate 1290.832648 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,da01edeb336a4d501d627a3f85e5614ba09ed568,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:51,1,1.6684,0.9987,kept,3.70
opt_0049,Restored byte-identical validated dynamic cuBLASDx block handling after static specialization regressed the target; retained measured B640 N512 1912.231 us and aggregate 1290.832648 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,fb464b5dbd4c84a70b654ecfcbc4edf837ce5af6,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:54,1,1.6684,1.0115,kept,3.70
opt_0050,Restored byte-identical validated separate MathDx solver status after the b_shared overlay regressed the target; retained measured B640 N512 1912.231 us and aggregate 1290.832648 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,a750614ddfbe1ef2cece36bf31e343d24a001ecc,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:56,1,1.6684,1.0252,kept,3.70
opt_0051,"Changed the conversion-only float4 panel kernel from one-shot CTAs to a grid-stride persistent launch capped at 4096 CTAs, preserving coalesced accesses while amortizing scheduling for up to roughly 115k original blocks. Official validation and fresh-input guard passed; full benchmark passed. Geomean improved from 1294.994 to 1291.029 us; n32768 improved from 60214.624 to 59745.441 us, with n8192/16384 at 4898.003/15823.904 us and batch60 n1024 at 2286.445 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,b70bc5babd33b7a0d47befbf21b9ea1f70793859,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:26,1,1.6682,1.1013,kept,3.70
opt_0052,"Replace looped classic Spotrf for batch<=4,n>=1024 with generic Xpotrf ALG_0 while retaining BF16x9 math mode; cache the params object and shape-scoped device/host byte workspaces. Validation and fresh-seed guards passed. Full-grid geomean measured 1291.615 us; looped cells measured 1224.754 us at batch=4,n=1024, 1252.086 us at batch=2,n=2048, and 1429.894/2870.094 us at n=4096.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,e14b7cf6a3f20a252624b44067e8b2f8c98d715d,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:0,1,1.6674,1.0008,kept,3.70
opt_0053,"Restored two half2 stores at the winning 4096-CTA persistent conversion grid and ran a fresh final comparator. Official validation and fresh-input guard passed; full benchmark passed. Every directly affected mixed shape beat the packed uint2 variant: batch60 n1024 2277.598 vs 2279.906 us, and n8192/16384/32768 4885.926/15779.392/59935.167 vs 4896.501/15831.328/60150.710 us. Final robust geomean measured 1291.665 us; prior same-code run measured 1291.029 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,2e91edfc16a05e652f57aeb105cd0271124383f6,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:30,1,1.6674,0.9988,kept,3.70
opt_0054,"Restore potrfBatched at batch=8,n=2048 and request CUSOLVER_ALLOW_NON_DETERMINISTIC_RESULTS for both direct execution and Xpotrf workspace queries. Validation and guards passed. Full geomean measured 1292.007 us versus 1291.615 us in deterministic-default mode, with direct cells within run noise.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,b1162c4bfb3bc1212658efe06208d46b153fff03,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:2,1,1.6669,1.0050,kept,3.70
opt_0055,"Select CUSOLVER_ALG_2 for persistent Xpotrf. Validation and fresh-seed guards passed with the same residual profile as ALG_0. Full geomean measured 1292.037 us, essentially matching ALG_0/non-deterministic samples; looped cells were 1226.621, 1253.745, and 1431.382/2871.323 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,34fcec286f1786cd5f823219d5c5c874deaa041d,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:4,1,1.6669,1.3002,kept,3.70
opt_0056,"Fix the inverse hybrid by looping Xpotrf over every matrix: use classic Spotrf for batch=1 and Xpotrf for batch=2/4 with separate persistent workspaces. Validation and guards passed. Full geomean measured 1293.625 us versus 1291.615 us with Xpotrf throughout; classic batch=1,n=4096 measured 1434.413 us while Xpotrf batch=2 cells measured 1255.643/2876.629 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,fafd65313ae903fd20f1af8dc1b0470e51c54f70,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:12,1,1.6648,1.0001,kept,3.70
opt_0057,"Restore BF16x9 and allocate both persistent generic and classic workspaces, using Xpotrf for batch=1 but looped classic Spotrf for batch=2/4. Validation and guards passed. Full geomean measured 1293.718 us versus 1291.615 us with Xpotrf throughout; classic cells measured 1231.350 us at batch=4,n=1024, 1256.560 us at batch=2,n=2048, and 2874.425 us at batch=2,n=4096.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,eda036302b4ef67323d48c6eccb4eb251c877aa5,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:10,1,1.6647,1.0033,kept,3.70
opt_0058,"Reduced the persistent conversion-only float4 grid from 4096 to 1184 CTAs, corresponding to eight 256-thread CTAs per B200 SM. Official validation and fresh-input guard passed; full benchmark passed. The narrower grid regressed n32768 from 59745.441 to 59917.109 us and geomean from 1291.029 to 1294.116 us; batch60 n1024 measured 2281.991 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,0b429b8e349919c3ea9225344a9911ec614ace92,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:27,1,1.6642,0.9976,kept,3.70
opt_0059,"Consolidated fused factor/pointer preparation, direct TRSM, packed FP16 conversion, and FP16-input rank-k update into one C++ extension call per non-final panel, preserving identical GPU work/order while removing three Python/dispatcher crossings per panel. Official validation and fresh-input guard passed; full benchmark passed. Geomean improved to a new best 1294.994 us; batch60 n1024 measured 2276.223 us; n8192/16384/32768 measured 4889.984/15819.307/60214.624 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,9ada603532e10657cb75041ba69d534bf6c9e6f5,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:24,1,1.6631,1.0009,kept,3.70
opt_0060,"Added a conversion-only float4 kernel for direct-TRSM panels so the FP16 operand is emitted without redundantly rewriting the same FP32 panel; separate-source paths retain fused store+convert. All checks passed. Batch-60,n=1024 measured 2332.672 us versus 2334.365 us with the redundant store; n=8192/16384/32768 measured 5001.824/16089.738/60936.704 us versus 5005.523/16134.293/61196.246 us, and full geomean reached 1295.665 us versus 1296.530 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,dcb2dbf27c13b116e14a3bddb892f2baa24f4098,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:15,1,1.6622,1.0007,kept,3.70
opt_0061,"Restored explicit packed FP16 staging and refined fused factor-copy/pointer preparation to skip upper tiles and store only the logical lower factor, which is sufficient because TRSM reads the separate factor and output.tril_ discards the upper half. Official validation and fresh-input guard passed; full benchmark passed. Batch60 n1024 improved from 2284.715 to 2272.669 us; n8192/16384/32768 improved to 4909.018/15869.344/60238.806 us; geomean measured 1296.122 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,709461351eabe119b5c7d0120c04211fe0d1bbbb,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:23,1,1.6616,1.0125,kept,3.70
opt_0062,"Fused the column-major factor transpose/copy with batched factor/panel pointer preparation in one tiled CUDA launch, removed the separate pointer-fill launch, and carried the measured n=1024 width256 crossover. Official validation and fresh-input guard passed; full benchmark passed. Batch60 n1024 improved from width256 control 2324.256 us to 2284.715 us; n8192/16384/32768 improved to 4921.222/15936.864/60556.203 us. Full geomean measured 1296.384 us amid unrelated-shape noise.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,175fbb49c6d375fc2b6affda1f8b82513c0682c6,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:21,1,1.6613,1.0017,kept,3.70
opt_0063,"Adapted the direct cuBLAS TRSM binding to torch's column-major Cholesky factor layout while retaining row-major support, solving mixed panels in their final output storage and using device-built pointer arrays for batch 60. Build, official validation, fresh guards, and all benchmarks passed. Batch-60,n=1024 fell to 2334.365 us from 2420.146 us for allocating torch solve plus fused conversion; n=8192/16384/32768 fell to 5005.523/16134.293/61196.246 us from 5058.323/16369.696/62009.973 us, and full geomean reached 1296.530 us versus 1303.703 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,b4f189ec6e80c4f0cd3a3be8d5601b027d69fd19,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:14,1,1.6611,1.0071,kept,3.70
opt_0064,"Consolidate the measured all-Xpotrf low-batch schedule by removing the dual classic-workspace machinery while preserving ALG_0, BF16x9, and persistent device/host workspaces. Validation and guards passed. This semantically matches trial 0; a fresh full-grid sample measured 1296.993 us versus trial 0 at 1291.615 us, with the largest sampling shift at batch=8,n=2048 (4919.696 versus 4719.259 us).",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,f22fd41afabf288594edb607d16558c99f0e1bb2,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:13,1,1.6605,0.9974,kept,3.70
opt_0065,"Direct cuBLAS TRSM with conversion-only alias kernel and shape-specific n=1024 panel width 192. Official validation and fresh-input guard passed; full benchmark passed. Geomean measured 1297.080 us; batch60 n1024 measured 2362.543 us, both behind width 128 (1295.665/2332.672 us). Large batch1 shapes measured 5010.035/16059.424/60294.912 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,d158c354eb836e13631c58a3f47b4adb2f866bfd,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:17,1,1.6604,1.0033,kept,3.70
opt_0066,"Restore potrfBatched at n=512 and move the looped-Xpotrf cutoff from n>=1024 to n>=2048, measuring potrfBatched for both the low- and high-batch n=1024 cases. Validation and guards passed. Batch=4,n=1024 rose from about 1224 us on Xpotrf to 1265.622 us on potrfBatched; full geomean measured 1297.326 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,e541bf2b6863227ad4e0ce852590bdd300df0ed5,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:6,1,1.6601,1.0950,kept,3.70
opt_0067,"Restore looped Xpotrf for every batch<=4,n>=1024 direct shape and replace BF16x9 emulated FP32 with CUSOLVER_DEFAULT_MATH for workspace query and execution. Validation and guards passed. Full geomean measured 1297.935 us versus 1291.615 us with BF16x9; high-batch direct cells included 587.062 us at n=512 and 4955.134 us at n=2048.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,61f56391c555528ebcede293f79c1d2caf2fd8ce,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:9,1,1.6593,1.2513,kept,3.70
opt_0068,"Direct cuBLAS TRSM with conversion-only alias kernel and shape-specific n=1024 panel width 256. Official validation and fresh-input guard passed; full benchmark passed. Batch60 n1024 improved to 2324.256 us versus width128 2332.672 us, while batch4 n1024 measured 1229.775 us and noisy full geomean was 1298.399 us. Large batch1 shapes measured 4998.950/16121.878/61281.333 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,b831a64e312798c50d97feb45ee2d3b326eabeca,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:19,1,1.6587,1.0009,kept,3.70
opt_0069,"Extend persistent looped Xpotrf from batch<=4 to batch=8 at n=2048. Validation and guards passed. The batch=8,n=2048 cell rose from 4719.259 us with potrfBatched to 5074.638 us with eight Xpotrf calls; full geomean rose from 1291.615 to 1298.516 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12,1e7f4ac4df8906f67c1bc618a25bfbfebbdfa0be,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-12:1,1,1.6586,0.9947,kept,3.70
opt_0070,"Repeated the direct-TRSM width-128 control after the n=1024 sweep. Official validation and fresh-input guard passed; full benchmark passed. Batch60 n1024 repeated at 2334.402 us and batch4 n1024 at 1228.846 us; full geomean was 1298.584 us. Contemporaneous width256 was faster on batch60 (2324.256 us) and full geomean (1298.399 us), with a 0.929 us batch4 tradeoff.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,a1539e9b64dbd26dcc2f06000fe964e36671c6bb,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:20,1,1.6585,0.9999,kept,3.70
opt_0071,"Direct cuBLAS TRSM with conversion-only alias kernel and shape-specific n=1024 panel width 96. Official validation and fresh-input guard passed; full benchmark passed. Geomean measured 1299.522 us; batch60 n1024 measured 2415.505 us, substantially behind width 128 (1295.665/2332.672 us). Large batch1 shapes measured 5003.696/16050.901/60334.485 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,b042f7402561fa24d57d744fd3a1a34c001624b7,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:18,1,1.6573,0.9981,kept,3.70
opt_0072,"Reduced the 32x32 persistent CTA to 64 threads; validation and guards passed. B640 N512 regressed significantly to 2009.157 us from 1967.208 us despite unrelated-shape variance lowering aggregate to 1300.639721 us, so rejected on isolated target performance.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,8b5c9ebe19f09ec9c3835f53bcec672dea6492d0,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:41,1,1.6559,1.0009,kept,3.70
opt_0073,Direct cuBLAS TRSM with conversion-only alias kernel and shape-specific n=1024 panel width 160. Official validation and fresh-input guard passed; full benchmark passed. Geomean regressed from width-128 1295.665 us to 1301.374 us; batch60 n1024 regressed from 2332.672 us to 2354.678 us. Large batch1 shapes measured 5002.464/16087.830/60772.406 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,de48f9d8cf9d192aaaea6567d05e61ddc583f415,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:16,1,1.6549,0.9956,kept,3.70
opt_0074,Reduced the 32x32 persistent MathDx CTA from 256 to 128 threads to raise residency and lower register pressure; official validation and guards passed. B640 N512 improved 23% to 1967.208 us and aggregate reached a new best of 1301.848119 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,d0b9282509885a6e9858ee566b8b35b267a7e470,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:40,1,1.6543,1.0170,kept,3.70
opt_0075,Restored byte-identical validated 32x32/128-thread MathDx content after the 64-thread target regression; retained measured B640 N512 1967.208 us and aggregate 1301.848119 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,dc72a0f741ae9b7a24b9b88350ea0d90d5ee41fa,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:42,1,1.6543,0.9991,kept,3.70
opt_0076,Restored byte-identical validated 32x32/128-thread MathDx content after the 16x16 fragmentation regression; retained measured B640 N512 1967.208 us and aggregate 1301.848119 us.,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,e1a686d596c8c0e9a1aebdbf0bdb2965f3aae60d,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:44,1,1.6543,1.0985,kept,3.70
opt_0077,"Restored the sweep-leading width 128 and widened the fused solved-panel pass to aligned float4 loads/stores producing two packed half2 values per index, retaining half2/scalar fallbacks. Build, all official validation cases, fresh-input guards, and all 15 benchmark reconstructions passed. Batch-60,n=1024 fell to 2420.146 us from 2443.951 us with float2/half2 and 2468.414 us before fusion; n=8192/16384/32768 measured 5058.323/16369.696/62009.973 us, and full geomean reached 1303.703 us versus the 1306.110 us parent.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,33309b250c9f13a8036e931849ddad3af97e35e8,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:11,1,1.6520,1.0041,kept,3.70
opt_0078,"Chained every panel store with preload of the next panel/update operands as a supported double-buffer analogue; validation and guards passed, but increased live ranges regressed B640 N512 to 2242.782 us and aggregate to 1305.468904 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,805818fe9017a45f5a97a97032a1a09f2cf2e4a8,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:46,1,1.6497,0.9888,kept,3.70
opt_0079,"Specialized cuBLASDx to a static 128-thread block dimension; validation and guards passed, but B640 N512 regressed to 1983.889 us and aggregate to 1305.677517 us, so dynamic block handling is faster in the mixed solver/GEMM kernel.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,a3d6b2b550ba79caec17e9b195b0a604a916275c,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:53,1,1.6495,0.9886,kept,3.70
opt_0080,"Replaced direct float4 solved-panel loads with explicit 16-byte cp.async staging into shared memory before the fused FP32 store and packed-FP16 conversion. Build, all official validations, fresh-input guards, and all benchmarks passed. Batch-60,n=1024 measured 2424.817 us versus 2420.146 us for direct float4 loads; n=8192/16384/32768 measured 5043.213/16390.517/62169.034 us, and full geomean measured 1305.739 us versus 1303.703 us for the direct-load winner.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,16fc4d67c8076e8bfd8a727c82e131281e0acaad,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:12,1,1.6494,0.9984,kept,3.70
opt_0081,"Capped the persistent N=512 MathDx kernel at 64 registers per thread. All 17 official validations and the fresh-seed input-variation guard passed, but target latency regressed from 1912.231 to 1978.280 us and aggregate from 1290.832648 to 1306.800656 us, indicating spill cost outweighed occupancy benefit.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,2b5ce728f3dc4d62d6039c07173674f63742f76f,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:57,1,1.6481,0.9878,kept,3.70
opt_0082,"Restored the sweep-leading 128-wide n=1024 panels and added one shape-scoped persistent FP16 panel buffer, converting each solved panel into reusable storage rather than allocating a fresh half tensor per update. Build, validation, guards, and all benchmark checks passed. The n=1024 batch-60 cell measured 2495.840 us versus 2468.414 us for the allocation-per-update width-128 trial; full geomean measured 1307.965 us versus 1310.535 us, with the unchanged n=2048 batch-8 cell sampling 3.2% faster.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,9f8b765d8779eb168ca47b0468cfe969c4f1b255,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:4,1,1.6466,1.0026,kept,3.70
opt_0083,"Restored the separate solved-panel tensor and added one CUDA pass that reads it once, stores the final FP32 panel, and emits the reusable FP16 update operand, replacing two generic copy/conversion passes. Build and all correctness checks passed. The n=1024 batch-60 cell measured 2506.988 us versus 2495.840 us for separate generic copies, large mixed cells measured 5101.318/16642.997/63382.645 us, and full geomean measured 1308.163 us versus 1307.965 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,b91cc5140ff91407e87d5bd44655ce906b39783e,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:6,1,1.6463,1.0062,kept,3.70
opt_0084,"Vectorized the fused solved-panel store/conversion with aligned float2 loads/stores and half2 conversion, retaining the scalar fallback for arbitrary layouts. All checks passed. The n=1024 batch-60 cell fell from 2506.988 us on the scalar fused kernel to 2443.951 us, while n=8192/16384/32768 measured 5063.923/16432.864/62415.146 us; full geomean measured 1308.376 us versus 1308.163 us in a sample with slower unchanged n=512 cells.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,5b7af1b028ee7372bffd2522c6744c563edc9d6a,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:7,1,1.6461,0.9998,kept,3.70
opt_0085,"Completed the post-fusion panel retune at width 96. All checks passed. The batch-60,n=1024 cell measured 2540.718 us versus 2443.951/2457.770/2468.763 us at vectorized widths 128/160/192, while full geomean measured 1309.026 us amid an unchanged n=2048 batch-8 sample of 4758.405 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,e25cc45d23c74cd704e333a758302cc244a69995,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:10,1,1.6453,1.0009,kept,3.70
opt_0086,"Tested a 2048-CTA persistent conversion-only float4 grid between the 1184 and 4096 points. Official validation and fresh-input guard passed; full benchmark passed. The run regressed n32768 to 60695.583 us and geomean to 1309.182 us (with substantial unrelated small-shape noise), while batch60 n1024 measured 2319.171 us. The measured persistent-grid sweep favors 4096 CTAs.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,bcf2a33632f6cb52ff0cdf816fc8c57db0a8223d,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:28,1,1.6451,0.9885,kept,3.70
opt_0087,"Retuned the vectorized fused store/conversion path from 128- to 160-wide panels to account for its lower per-panel overhead. All checks passed. The targeted batch-60,n=1024 cell measured 2457.770 us versus 2443.951 us at width 128, and full geomean measured 1309.342 us versus 1308.376 us; unchanged large mixed cells remained near 5072/16447/62501 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,e2b1907f1c91efe2baea67f4f125d6af3e250002,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:8,1,1.6449,0.9993,kept,3.70
opt_0088,"Retuned the vectorized fused store/conversion path to 192-wide panels. Build, validation, guards, and all benchmark reconstructions passed. The batch-60,n=1024 cell measured 2468.763 us, versus 2443.951 and 2457.770 us at vectorized widths 128 and 160; full geomean measured 1310.218 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,842cf2ec75a93beb4704e26226aba71c0cef5507,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:9,1,1.6438,0.9993,kept,3.70
opt_0089,"Added one half-precision shared tile to retain L[0,k] across every trailing panel and removed its repeated global loads; validation and guards passed, but added shared pressure regressed B640 N512 to 1947.452 us and aggregate to 1310.275640 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,72388fef9371e69984b905a35a03f82aed22e6a3,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:48,1,1.6437,0.9852,kept,3.70
opt_0090,"Set the batch-60,n=1024 mixed schedule to 128-wide panels with all other dispatch and buffer behavior unchanged. Build, validation, fresh-input guards, and the full benchmark passed; the targeted cell measured 2468.414 us versus 2569.689 us at width 96, and full-grid geomean measured 1310.535 us versus 1317.335 us for width 96 and 1306.110 us for the parent width 256.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,e5ad53eb7f6a804d0a10c7835efd0d98bd1234bd,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:1,1,1.6434,1.0052,kept,3.70
opt_0091,"Completed the requested batched-panel sweep at width 192 without changing the established custom small, direct cuSOLVER, or 4096-wide single-matrix paths. All checks passed; batch-60,n=1024 measured 2485.904 us and full-grid geomean measured 1311.419 us, compared with 1310.535/1315.501/1317.335 us at widths 128/160/96.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,c6c7cb8e5af23b9c5ad1175e1633d156ff5a15e4,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:3,1,1.6423,1.0031,kept,3.70
opt_0092,"Removed explicit panel conversion and passed the FP32 solved panel directly to cublasGemmStridedBatchedEx with CUBLAS_COMPUTE_32F_FAST_16F, retaining FP32 accumulation/output. Official validation and fresh-input guard passed; full benchmark passed. Batch60 n1024 measured 2293.536 us, but implicit conversion regressed n16384/n32768 to 17056.566/70157.853 us and full geomean to 1312.311 us versus the explicit staged winner 1296.384 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,e98fdf47012e1ad689648b2f4b78c904479d3bb6,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:22,1,1.6411,0.9879,kept,3.70
opt_0093,"Set the batch-60,n=1024 mixed schedule to 160-wide panels while preserving every established custom/direct/single-matrix regime. All build, validation, guard, and benchmark checks passed; the targeted cell measured 2504.944 us and the full geomean measured 1315.501 us, between the width-96 result of 1317.335 us and width-128 result of 1310.535 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,91df557bec483ddb3288827a9141d492219695c7,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:2,1,1.6372,0.9962,kept,3.70
opt_0094,"Directed solve_triangular into the transposed output panel itself, eliminating the separate FP32 solved tensor and panel.copy_ while retaining the persistent FP16 conversion buffer and width 128. Every correctness check passed. The targeted n=1024 batch-60 cell measured 2518.403 us versus 2495.840 us with the separate solved tensor, large mixed cells measured 5126.197/16757.558/63816.224 us, and full geomean measured 1316.310 us versus 1307.965 us.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11,f7ca890f51603ac56c78725aebc12b7b490933cc,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-11:5,1,1.6362,0.9937,kept,3.70
opt_0095,"Relaxed the persistent N=512 MathDx kernel cap to 96 registers per thread. All 17 official validations and fresh-seed guards passed; target latency remained slower at 1946.090 us versus 1912.231 us uncapped. Aggregate 1316.324940 us was additionally noisy in unrelated shapes. Together with the 64-register trial, this rejects explicit register caps.",autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8,236f2ef935a37268d231f6a107968c2b4946fcc4,autocuda/optimize/2026-07-19-01-44-06-cholesky-resumed-local-unmerged/brief-8:58,1,1.6361,0.9928,kept,3.70
